applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability
APP000073,2025-08-24,Male,28,Bachelor,Married,2,Owned,0,Mumbai,Business Owner,IT/Software,457000.0,12,0,Education Loan,847000.0,84,10.96,648,7,1,2,0,0,2,4,199500.0,66.2,1,0,55400.0,0.418,26000.0,69.0,31.0,0,73.4,41,28.9,1,0,0.437,1.853,0.637,14485.0,0.38,1.455,0.2,0,0.17665426695842448
APP000074,2025-07-05,Female,29,Master,Divorced,0,Rented,4,Pune,Self-Employed,Education,1163000.0,3,3,Home Loan,3789000.0,180,9.36,620,2,1,165,0,0,3,6,863400.0,46.8,0,0,233900.0,0.05,47800.0,63.6,36.4,2,73.5,37,22.1,0,0,0.742,3.258,0.257,39246.0,0.405,2.413,13.8,0,0.0742390369733448
APP000075,2025-10-03,Female,35,Bachelor,Widowed,0,Owned,2,Delhi,Salaried,Other,485000.0,3,3,Personal Loan,880000.0,48,16.04,757,3,3,12,0,0,3,5,858600.0,97.2,0,0,96000.0,0.05,34300.0,44.3,55.7,1,75.2,30,16.1,5,0,1.77,1.814,0.358,24957.0,0.617,2.375,1.0,0,0.16575000000000004
APP000076,2025-10-26,Female,38,High School,Married,2,Owned,0,Bangalore,Business Owner,Education,1687000.0,4,0,Education Loan,4665000.0,180,8.13,636,2,2,88,0,0,2,4,550000.0,0.5,0,0,402300.0,0.135,121000.0,39.6,60.4,0,93.4,23,29.3,0,1,0.326,2.765,0.794,44932.0,0.32,2.862,7.3,0,0.11860225251926497
APP000077,2025-08-06,Female,25,High School,Single,1,Mortgaged,2,Ahmedabad,Salaried,Healthcare,230000.0,8,1,Home Loan,1826000.0,360,7.57,813,1,0,171,1,30,4,7,1099900.0,92.3,1,0,14100.0,0.13,16600.0,30.7,69.3,0,70.9,33,39.6,1,0,4.782,7.939,0.46,12855.0,0.671,0.736,14.2,0,0.20841666666666672
APP000078,2025-10-10,Male,42,Bachelor,Married,2,Owned,4,Delhi,Salaried,Banking/Finance,269000.0,2,0,Home Loan,720000.0,300,8.17,725,3,3,43,0,0,3,4,645400.0,37.2,0,0,28600.0,0.114,9900.0,42.7,57.3,0,89.5,34,38.9,2,1,2.399,2.677,0.238,5638.0,0.252,1.276,3.6,0,0.23375000000000004
APP000079,2025-07-04,Male,35,Bachelor,Divorced,1,Owned,0,Hyderabad,Salaried,Other,809000.0,3,3,Home Loan,3381000.0,360,8.8,805,2,1,18,2,30,4,4,515800.0,55.2,0,1,55900.0,0.08,37900.0,51.9,48.1,0,95.4,36,24.4,0,0,0.638,4.179,0.227,26719.0,0.396,0.829,1.5,0,0.13417439225381128
APP000080,2025-09-01,Male,21,High School,Married,0,Mortgaged,4,Mumbai,Salaried,Banking/Finance,159000.0,3,3,Business Loan,1127000.0,84,14.22,565,3,1,28,5,30,2,4,181700.0,80.2,0,0,15500.0,0.05,9700.0,52.1,47.9,0,94.4,32,21.9,0,0,1.143,7.088,0.571,21257.0,1.604,1.17,2.3,1,0.33469339622641514
APP000081,2025-04-17,Female,25,Bachelor,Married,1,Living with Parents,1,Bangalore,Self-Employed,IT/Software,1008000.0,10,4,Business Loan,3383000.0,48,13.09,726,6,2,17,0,0,3,6,35600.0,96.5,0,1,57200.0,0.05,63600.0,41.4,58.6,0,81.0,26,23.9,1,0,0.035,3.356,0.305,90909.0,1.082,0.681,1.4,0,0.02
APP000082,2025-08-17,Female,29,Bachelor,Single,2,Mortgaged,1,Other,Salaried,Banking/Finance,430000.0,3,0,Education Loan,499000.0,60,10.59,579,4,0,2,0,0,5,5,172100.0,37.7,0,0,92100.0,0.418,25400.0,44.5,55.5,1,76.5,25,16.0,1,0,0.4,1.16,0.129,10748.0,0.3,2.57,0.2,0,0.1802732558139535
APP000083,2025-05-17,Male,34,High School,Married,2,Rented,7,Other,Business Owner,Banking/Finance,588000.0,10,0,Business Loan,2995000.0,48,12.83,683,2,1,19,1,60,0,0,153300.0,25.1,0,0,62300.0,0.061,21200.0,50.0,50.0,0,91.3,34,5.9,1,0,0.261,5.094,0.245,80096.0,1.635,1.271,1.6,0,0.15758333333333333
APP000084,2025-11-26,Male,53,Bachelor,Married,2,Rented,3,Other,Business Owner,Manufacturing,1298000.0,4,4,Home Loan,4541000.0,300,8.33,674,4,4,12,5,60,3,4,672300.0,56.4,0,0,104200.0,0.05,85500.0,54.9,45.1,0,74.4,24,13.2,1,0,0.518,3.498,0.841,36047.0,0.333,0.963,1.0,0,0.2816284026707756
APP000085,2025-07-09,Male,37,Master,Married,1,Living with Parents,2,Hyderabad,Salaried,Education,644000.0,5,3,Education Loan,2778000.0,60,9.25,702,3,3,92,3,90,0,2,569300.0,57.2,2,0,140600.0,0.593,26300.0,56.3,43.7,0,89.6,33,32.2,1,0,0.884,4.314,0.118,58004.0,1.081,2.62,7.7,0,0.3925506211180124
APP000086,2025-06-15,Male,26,Bachelor,Divorced,1,Mortgaged,8,Delhi,Salaried,Retail,411000.0,6,1,Personal Loan,560000.0,48,15.06,837,1,1,16,0,0,1,4,375300.0,74.6,0,0,86200.0,0.05,28900.0,54.7,45.3,0,78.9,30,14.9,0,0,0.913,1.363,0.758,15602.0,0.456,2.517,1.3,1,0.02
APP000087,2025-02-09,Female,37,Master,Single,0,Rented,12,Bangalore,Retired,Retail,278000.0,2,1,Personal Loan,741000.0,36,12.3,755,3,3,92,1,60,3,5,117000.0,38.6,0,0,39600.0,0.052,20000.0,58.9,41.1,3,78.6,24,24.6,3,0,0.421,2.665,0.258,24718.0,1.067,1.709,7.7,0,0.18166966426858508
APP000088,2025-05-03,Female,31,High School,Widowed,0,Mortgaged,1,Delhi,Business Owner,Real Estate,884000.0,5,1,Personal Loan,1452000.0,24,16.19,767,2,2,32,1,90,2,4,741700.0,91.0,0,0,255600.0,0.992,41400.0,49.4,50.6,0,76.7,19,27.5,1,0,0.839,1.643,0.732,71226.0,0.967,3.47,2.7,0,0.1317527149321267
APP000089,2025-11-06,Female,38,Bachelor,Single,0,Rented,0,Mumbai,Salaried,Manufacturing,389000.0,1,1,Auto Loan,781000.0,84,8.05,623,4,0,46,0,0,0,3,1025500.0,73.0,0,0,24900.0,0.447,24300.0,49.4,50.6,0,95.4,18,26.5,1,0,2.636,2.008,0.218,12192.0,0.376,0.768,3.8,1,0.08925
APP000090,2025-09-03,Male,40,Bachelor,Divorced,2,Living with Parents,3,Delhi,Salaried,IT/Software,150000.0,2,1,Personal Loan,198000.0,48,15.65,633,3,2,27,0,0,4,5,296000.0,56.9,0,0,41000.0,0.308,7500.0,62.7,37.3,0,88.8,38,21.5,0,0,1.973,1.32,0.862,5576.0,0.446,3.28,2.2,0,0.08675
APP000091,2025-05-01,Male,47,Bachelor,Married,2,Mortgaged,6,Chennai,Self-Employed,Healthcare,339000.0,11,9,Home Loan,1501000.0,300,9.27,634,2,1,181,0,0,5,7,71100.0,71.4,0,0,85300.0,1.047,16800.0,53.0,47.0,0,86.1,27,8.4,2,0,0.21,4.428,0.263,12875.0,0.456,3.019,15.1,1,0.07385
APP000092,2025-06-17,Female,34,Bachelor,Married,2,Rented,4,Mumbai,Salaried,Retail,587000.0,2,1,Auto Loan,627000.0,36,11.46,560,5,2,22,0,0,0,0,311600.0,26.3,2,0,45700.0,0.05,38600.0,38.9,61.1,0,73.4,27,23.5,3,1,0.531,1.068,0.44,20664.0,0.422,0.934,1.8,0,0.27808347529812605
APP000093,2025-07-08,Female,51,Master,Single,3,Living with Parents,5,Other,Business Owner,Manufacturing,538000.0,2,1,Home Loan,2700000.0,120,8.85,745,6,4,165,1,30,2,3,63600.0,90.6,0,0,44400.0,0.05,30000.0,58.5,41.5,2,76.7,30,24.1,2,0,0.118,5.019,0.114,33984.0,0.758,0.99,13.8,0,0.10541666666666666
APP000094,2025-07-13,Male,44,Bachelor,Married,3,Rented,5,Hyderabad,Self-Employed,Manufacturing,291000.0,13,5,Home Loan,681000.0,180,8.54,822,3,1,25,0,0,2,3,744100.0,83.2,1,0,69600.0,0.05,13100.0,33.4,66.6,0,71.8,20,32.5,0,2,2.557,2.34,0.209,6722.0,0.277,2.87,2.1,0,0.19949999999999998
APP000095,2025-02-08,Female,27,High School,Divorced,0,Mortgaged,15,Delhi,Retired,Banking/Finance,214000.0,2,0,Business Loan,942000.0,84,15.21,708,3,1,2,0,0,2,2,442400.0,88.4,0,0,54400.0,0.437,8700.0,68.6,31.4,0,80.2,27,26.5,0,0,2.067,4.402,0.749,18289.0,1.026,3.05,0.2,0,0.14800000000000002
APP000096,2025-06-01,Male,57,Bachelor,Single,0,Owned,10,Bangalore,Salaried,Banking/Finance,363000.0,6,4,Personal Loan,557000.0,60,12.77,794,4,2,73,0,0,1,4,38700.0,77.3,0,0,48500.0,0.516,15900.0,41.2,58.8,0,70.2,36,30.0,0,0,0.107,1.534,0.747,12608.0,0.417,1.603,6.1,0,0.02
APP000097,2025-09-18,Male,38,Master,Single,0,Mortgaged,0,Bangalore,Salaried,Healthcare,185000.0,17,0,Credit Card,62000.0,12,41.57,705,0,0,88,3,60,2,3,371500.0,47.4,0,0,9700.0,0.583,11500.0,69.7,30.3,2,93.2,25,32.8,1,0,2.008,0.335,0.769,6402.0,0.415,0.629,7.3,0,0.41623333333333334
APP000098,2025-03-15,Male,26,Other,Married,1,Owned,3,Ahmedabad,Salaried,IT/Software,375000.0,35,2,Business Loan,1830000.0,48,15.04,575,1,1,0,1,30,2,4,220200.0,95.4,1,0,22200.0,0.313,18100.0,37.8,62.2,0,82.4,23,16.6,3,0,0.587,4.88,0.309,50967.0,1.631,0.71,0.0,0,0.21663666666666667
APP000099,2025-08-05,Male,51,Bachelor,Single,1,Living with Parents,3,Mumbai,Salaried,Healthcare,414000.0,4,0,Personal Loan,863000.0,60,12.02,602,0,0,33,0,0,2,3,428600.0,36.4,0,0,58900.0,0.05,27100.0,42.7,57.3,0,83.4,23,16.6,0,1,1.035,2.085,0.203,19206.0,0.557,1.707,2.8,0,0.1980265700483092
APP000100,2025-11-29,Male,55,Bachelor,Single,1,Owned,3,Chennai,Business Owner,Manufacturing,441000.0,5,5,Credit Card,149000.0,12,29.24,608,10,4,97,0,0,2,3,528800.0,75.2,0,0,40400.0,0.108,19400.0,36.0,64.0,0,99.6,30,8.1,0,0,1.199,0.338,0.528,14470.0,0.394,1.099,8.1,0,0.06290929705215417
APP000101,2025-11-25,Male,34,Bachelor,Married,4,Mortgaged,13,Kolkata,Salaried,IT/Software,448000.0,3,3,Home Loan,1919000.0,300,8.61,645,2,1,75,2,30,0,1,84000.0,50.6,0,0,74800.0,0.355,22800.0,44.7,55.3,0,78.9,24,23.8,0,0,0.188,4.283,0.392,15595.0,0.418,2.004,6.2,0,0.08041666666666666
APP000102,2025-07-26,Female,29,Master,Single,2,Owned,1,Bangalore,Business Owner,IT/Software,2194000.0,8,0,Home Loan,11764000.0,360,8.66,769,2,2,0,0,0,2,4,570000.0,45.1,0,0,130700.0,0.485,89300.0,68.7,31.3,2,95.2,30,33.3,4,0,0.26,5.362,0.57,91792.0,0.502,0.715,0.0,0,0.17275000000000001
APP000103,2025-04-17,Male,33,Other,Married,0,Mortgaged,4,Bangalore,Self-Employed,IT/Software,507000.0,7,6,Business Loan,3067000.0,48,11.17,614,2,2,40,0,0,5,10,307900.0,86.4,0,0,80500.0,0.357,25300.0,65.8,34.2,0,75.5,46,28.7,0,0,0.607,6.049,0.1,79522.0,1.882,1.905,3.3,0,0.04222978303747535
APP000104,2025-02-23,Male,42,Master,Divorced,0,Rented,11,Bangalore,Salaried,Healthcare,216000.0,2,0,Business Loan,1166000.0,36,13.28,611,3,1,30,1,30,0,4,215800.0,38.4,0,0,27400.0,0.066,15000.0,68.8,31.2,0,87.9,43,27.3,1,0,0.999,5.398,0.328,39445.0,2.191,1.522,2.5,0,0.22882407407407404
APP000105,2025-03-05,Female,47,Bachelor,Married,2,Living with Parents,0,Kolkata,Self-Employed,Manufacturing,916000.0,0,0,Education Loan,3292000.0,60,8.46,625,5,2,23,0,0,1,3,82700.0,44.6,2,0,260400.0,0.335,55900.0,66.0,34.0,2,71.6,26,18.0,0,0,0.09,3.594,0.696,67477.0,0.884,3.411,1.9,0,0.28875
APP000106,2025-09-26,Male,40,High School,Single,1,Mortgaged,10,Mumbai,Salaried,IT/Software,546000.0,5,0,Business Loan,5377000.0,60,14.0,651,3,1,78,1,120,4,10,65100.0,54.4,0,0,37800.0,0.248,29900.0,34.9,65.1,0,72.1,30,12.8,2,0,0.119,9.848,0.815,125113.0,2.75,0.831,6.5,1,0.23891666666666667
APP000107,2025-03-31,Male,36,Master,Married,0,Mortgaged,7,Jaipur,Salaried,Real Estate,573000.0,0,0,Auto Loan,1748000.0,48,9.03,626,3,3,60,0,0,5,6,158600.0,39.0,0,0,115000.0,0.187,39500.0,45.4,54.6,0,76.4,32,7.3,0,0,0.277,3.051,0.521,43524.0,0.911,2.408,5.0,0,0.10849999999999999
APP000108,2025-06-16,Female,49,Master,Married,2,Owned,1,Mumbai,Freelancer,Manufacturing,420000.0,6,0,Home Loan,2994000.0,240,7.64,801,5,3,2,0,0,2,5,653600.0,37.5,0,0,64400.0,0.197,27400.0,36.3,63.7,1,76.8,27,20.0,1,0,1.556,7.129,0.189,24376.0,0.696,1.84,0.2,0,0.17475
APP000109,2025-01-25,Male,31,Master,Married,2,Owned,1,Bangalore,Salaried,Retail,312000.0,10,3,Credit Card,137000.0,12,40.44,767,2,1,10,0,0,2,4,129400.0,56.1,0,0,85800.0,0.467,22400.0,59.2,40.8,0,87.7,43,16.0,1,0,0.415,0.439,0.646,14069.0,0.541,3.3,0.8,0,0.02
APP000110,2025-11-23,Male,45,High School,Married,1,Mortgaged,1,Bangalore,Salaried,IT/Software,423000.0,5,3,Home Loan,2388000.0,300,8.69,656,1,1,32,0,0,2,6,315500.0,19.8,0,0,44600.0,0.304,30600.0,49.4,50.6,0,83.0,17,21.7,2,0,0.746,5.645,0.368,19536.0,0.554,1.265,2.7,0,0.04558628841607565
APP000111,2025-02-02,Male,32,Bachelor,Divorced,1,Owned,1,Bangalore,Salaried,IT/Software,314000.0,2,0,Home Loan,1612000.0,300,8.59,900,0,0,106,0,0,2,4,37000.0,69.4,0,0,40100.0,0.283,17800.0,34.5,65.5,1,80.6,27,16.9,0,1,0.118,5.134,0.649,13078.0,0.5,1.532,8.8,1,0.08
APP000112,2025-10-30,Male,39,Bachelor,Married,4,Mortgaged,5,Delhi,Self-Employed,Manufacturing,1003000.0,4,4,Business Loan,3840000.0,48,14.56,762,1,1,0,0,0,1,4,39700.0,9.9,0,0,60200.0,0.05,68000.0,46.9,53.1,0,95.2,28,32.4,0,3,0.04,3.829,0.8,106016.0,1.268,0.72,0.0,0,0.08450000000000002
APP000113,2025-03-22,Female,33,Master,Single,0,Owned,20,Hyderabad,Retired,Education,350000.0,2,0,Home Loan,2192000.0,180,8.33,833,5,2,10,0,0,1,6,126500.0,30.8,0,0,26400.0,0.05,21800.0,48.3,51.7,0,83.3,37,11.6,1,1,0.361,6.263,0.247,21368.0,0.733,0.905,0.8,0,0.09289285714285715
APP000114,2025-01-10,Female,34,High School,Married,1,Rented,0,Chennai,Business Owner,Government,100000.0,0,0,Personal Loan,62000.0,48,16.33,811,1,1,3,0,0,0,3,1024100.0,3.1,0,0,10700.0,1.079,6800.0,67.0,33.0,4,93.0,31,26.4,2,0,10.241,0.62,0.278,1768.0,0.212,1.284,0.2,1,0.3112
APP000115,2025-02-06,Female,31,Bachelor,Married,0,Living with Parents,1,Hyderabad,Salaried,Manufacturing,333000.0,2,0,Personal Loan,493000.0,36,10.57,844,2,2,32,1,30,5,7,253100.0,44.4,1,0,52800.0,0.25,22400.0,58.5,41.5,2,92.9,28,13.7,0,0,0.76,1.48,0.89,16040.0,0.578,1.903,2.7,0,0.3066726726726727
APP000116,2025-05-09,Female,48,Bachelor,Widowed,0,Mortgaged,1,Hyderabad,Business Owner,Manufacturing,1218000.0,4,4,Personal Loan,2780000.0,12,13.12,581,5,0,48,0,0,3,5,708300.0,50.7,0,0,206500.0,0.298,76400.0,65.6,34.4,0,72.3,35,28.4,0,0,0.582,2.282,0.781,248459.0,2.448,2.034,4.0,0,0.02
APP000117,2025-02-08,Female,27,High School,Widowed,1,Owned,13,Delhi,Salaried,Retail,216000.0,2,2,Personal Loan,507000.0,48,16.57,731,4,2,23,2,90,4,7,255700.0,42.9,0,0,33500.0,0.38,8000.0,42.7,57.3,0,73.3,30,20.1,0,2,1.184,2.347,0.631,14517.0,0.806,1.861,1.9,1,0.3006296296296297
APP000118,2025-09-15,Male,27,Bachelor,Married,1,Rented,4,Other,Salaried,Banking/Finance,404000.0,0,0,Home Loan,1134000.0,300,8.39,787,3,3,74,0,0,1,2,749700.0,82.5,1,0,107300.0,0.071,28500.0,39.9,60.1,0,76.7,32,39.3,1,0,1.856,2.807,0.877,9047.0,0.269,3.187,6.2,0,0.22824999999999998
APP000119,2025-07-14,Female,56,High School,Married,2,Living with Parents,1,Ahmedabad,Salaried,Other,136000.0,0,0,Business Loan,702000.0,120,14.02,636,5,2,47,0,0,1,4,439400.0,67.5,0,0,7300.0,0.235,7200.0,63.2,36.8,0,74.4,34,16.1,3,1,3.231,5.162,0.847,10908.0,0.962,0.644,3.9,0,0.276
APP000120,2025-12-10,Male,44,Bachelor,Married,3,Owned,8,Ahmedabad,Salaried,Other,340000.0,0,0,Personal Loan,363000.0,36,18.0,675,6,3,79,1,30,1,6,203100.0,10.6,0,0,41900.0,0.161,13100.0,55.2,44.8,0,90.1,31,30.1,0,1,0.597,1.068,0.513,13123.0,0.463,1.479,6.6,0,0.20265196078431374
APP000121,2025-10-23,Female,21,PhD,Married,2,Owned,12,Hyderabad,Freelancer,Retail,343000.0,3,1,Personal Loan,835000.0,48,17.67,715,4,4,54,5,90,1,4,1899200.0,4.2,0,0,56700.0,0.444,20800.0,68.1,31.9,0,98.3,26,26.9,2,4,5.537,2.434,0.457,24384.0,0.853,1.984,4.5,1,0.58625
APP000122,2025-09-10,Female,29,Other,Single,1,Rented,2,Ahmedabad,Retired,Healthcare,133000.0,0,0,Home Loan,361000.0,300,8.41,696,2,2,50,1,30,1,2,141400.0,50.7,0,2,6700.0,0.086,8000.0,54.4,45.6,0,74.4,26,24.2,0,1,1.063,2.714,0.898,2885.0,0.26,0.605,4.2,1,0.32398245614035087
APP000123,2025-03-09,Male,21,High School,Married,2,Owned,0,Pune,Salaried,Government,419000.0,3,1,Home Loan,1371000.0,360,8.1,712,0,0,21,3,60,0,0,498700.0,64.1,0,0,101000.0,0.227,29500.0,31.7,68.3,2,76.7,23,5.6,1,0,1.19,3.272,0.376,10156.0,0.291,2.893,1.8,1,0.2993548130469371
APP000124,2025-03-10,Male,25,Master,Married,0,Rented,1,Chennai,Salaried,IT/Software,479000.0,0,0,Auto Loan,765000.0,60,9.37,702,3,3,35,0,0,2,2,23000.0,76.2,0,0,134900.0,0.147,33900.0,44.6,55.4,0,83.1,31,5.3,2,0,0.048,1.597,0.896,16018.0,0.401,3.38,2.9,0,0.0895
APP000125,2025-10-20,Male,21,Bachelor,Married,4,Rented,1,Kolkata,Retired,Retail,157000.0,14,1,Personal Loan,86000.0,24,13.26,649,3,3,25,4,30,2,4,633000.0,99.3,0,0,22200.0,0.635,9400.0,49.2,50.8,2,96.2,34,31.1,1,0,4.032,0.548,0.638,4099.0,0.313,1.697,2.1,0,0.36616666666666664
APP000126,2025-04-16,Male,33,PhD,Married,0,Mortgaged,1,Hyderabad,Business Owner,Education,1161000.0,30,14,Personal Loan,2919000.0,48,17.54,649,5,3,9,0,0,1,3,288800.0,26.5,0,1,293800.0,0.336,53500.0,34.2,65.8,0,92.5,35,37.4,1,1,0.249,2.514,0.649,85046.0,0.879,3.037,0.8,0,0.07274999999999998
APP000127,2025-10-31,Female,23,Master,Married,1,Living with Parents,0,Mumbai,Salaried,IT/Software,554000.0,2,2,Auto Loan,1525000.0,48,9.02,756,1,0,33,0,0,5,8,1087600.0,51.6,0,0,122700.0,0.394,29200.0,63.6,36.4,0,79.9,34,10.2,2,2,1.963,2.753,0.857,37964.0,0.822,2.658,2.8,1,0.216
APP000128,2025-12-21,Female,35,High School,Married,1,Rented,10,Other,Salaried,Healthcare,370000.0,9,5,Credit Card,96000.0,12,29.52,675,6,1,169,1,60,0,4,842500.0,81.7,0,0,70000.0,0.06,26800.0,49.5,50.5,0,92.1,24,7.5,1,1,2.277,0.259,0.388,9336.0,0.303,2.27,14.1,0,0.20958333333333332
APP000129,2025-02-20,Male,21,Bachelor,Married,1,Rented,0,Chennai,Business Owner,Banking/Finance,100000.0,13,2,Home Loan,752000.0,180,9.38,650,1,1,11,1,30,2,6,189900.0,98.1,2,0,15500.0,0.449,4100.0,40.5,59.5,0,87.3,20,7.0,1,0,1.899,7.52,0.809,7798.0,0.936,1.86,0.9,0,0.3091666666666667
APP000130,2025-02-08,Male,35,Bachelor,Married,0,Mortgaged,2,Hyderabad,Salaried,Government,304000.0,11,2,Home Loan,1912000.0,180,9.08,719,4,3,165,3,30,1,1,323500.0,90.0,0,0,66400.0,0.669,18100.0,66.9,33.1,0,73.5,29,18.3,1,0,1.064,6.289,0.827,19484.0,0.769,2.621,13.8,0,0.21678114035087723
APP000131,2025-09-06,Male,30,Master,Married,4,Owned,0,Bangalore,Freelancer,Other,405000.0,4,0,Personal Loan,631000.0,12,12.8,715,2,0,30,3,90,0,2,896000.0,11.8,1,0,98100.0,0.38,20000.0,51.1,48.9,1,93.3,23,29.9,0,1,2.212,1.558,0.687,56300.0,1.668,2.907,2.5,1,0.5062500000000001
APP000132,2025-07-23,Male,50,Bachelor,Single,2,Living with Parents,1,Mumbai,Salaried,IT/Software,227000.0,3,1,Auto Loan,508000.0,60,10.56,734,4,3,13,0,0,2,6,1801100.0,19.9,0,0,17600.0,0.19,7900.0,45.2,54.8,0,98.0,27,25.9,0,1,7.934,2.238,0.338,10934.0,0.578,0.93,1.1,0,0.0915
APP000133,2025-12-30,Male,49,Bachelor,Single,1,Owned,6,Ahmedabad,Freelancer,IT/Software,318000.0,2,2,Home Loan,1871000.0,360,8.83,732,5,1,73,4,60,3,4,1701400.0,16.8,1,0,69200.0,0.1,21700.0,33.3,66.7,0,89.6,32,29.5,1,0,5.35,5.884,0.345,14826.0,0.559,2.611,6.1,0,0.3753333333333334
APP000134,2025-01-11,Male,42,Bachelor,Single,0,Owned,1,Pune,Salaried,Other,271000.0,0,0,Home Loan,1871000.0,120,8.03,695,3,3,100,0,0,2,2,819300.0,49.3,0,0,68600.0,0.054,13400.0,64.8,35.2,0,73.3,30,26.5,1,0,3.023,6.904,0.216,22730.0,1.006,3.038,8.3,0,0.17124999999999999
APP000135,2025-03-12,Female,31,Other,Single,5,Rented,30,Ahmedabad,Freelancer,Manufacturing,347000.0,21,3,Credit Card,113000.0,12,29.34,537,5,2,155,0,0,4,6,602100.0,61.3,0,0,103900.0,0.05,12800.0,51.4,48.6,0,72.5,28,27.0,1,1,1.735,0.326,0.758,10979.0,0.38,3.593,12.9,0,0.18075000000000005
APP000136,2025-10-20,Male,54,PhD,Married,1,Rented,0,Chennai,Salaried,IT/Software,366000.0,0,0,Home Loan,1862000.0,360,8.74,725,1,1,41,0,0,1,3,6252900.0,74.5,0,0,87400.0,0.528,20000.0,35.6,64.4,0,93.9,38,13.4,0,0,17.084,5.087,0.448,14635.0,0.48,2.866,3.4,1,0.14515000000000003
APP000137,2025-07-20,Male,21,Bachelor,Married,4,Rented,0,Ahmedabad,Freelancer,IT/Software,341000.0,1,1,Business Loan,2692000.0,48,12.71,851,5,0,75,1,180,2,4,55000.0,46.1,0,1,90600.0,0.091,20200.0,41.5,58.5,0,95.5,27,19.5,0,0,0.161,7.894,0.65,71833.0,2.528,3.188,6.2,0,0.10225000000000001
APP000138,2025-05-30,Female,21,Master,Single,0,Owned,7,Ahmedabad,Salaried,Other,473000.0,4,4,Education Loan,811000.0,84,8.61,716,3,3,28,4,60,1,3,107900.0,30.3,0,2,44600.0,0.213,34800.0,53.0,47.0,0,79.5,29,14.5,0,1,0.228,1.715,0.423,12888.0,0.327,1.132,2.3,0,0.30933333333333335
APP000139,2025-11-21,Male,34,Master,Married,1,Rented,18,Bangalore,Salaried,Healthcare,359000.0,0,0,Consumer Durable,85000.0,6,15.57,696,2,1,38,0,0,1,3,1572000.0,94.3,0,0,43800.0,0.109,13600.0,38.5,61.5,0,88.9,29,11.8,1,0,4.379,0.237,0.188,14817.0,0.495,1.464,3.2,0,0.171
APP000140,2025-01-08,Female,57,Master,Married,2,Mortgaged,15,Mumbai,Freelancer,Other,682000.0,7,3,Home Loan,3161000.0,300,8.51,736,2,1,122,2,60,1,2,246300.0,12.2,0,0,51300.0,0.309,24800.0,31.9,68.1,2,97.2,33,31.0,0,0,0.361,4.635,0.819,25475.0,0.448,0.903,10.2,0,0.1404477028347996
APP000141,2025-12-09,Female,32,High School,Married,0,Mortgaged,8,Jaipur,Business Owner,Manufacturing,1504000.0,0,0,Home Loan,6291000.0,360,8.34,747,4,0,89,0,0,3,5,785500.0,4.6,0,1,287000.0,0.05,100600.0,59.3,40.7,0,98.5,24,17.1,1,1,0.522,4.183,0.393,47661.0,0.38,2.29,7.4,0,0.17047739361702127
APP000142,2025-06-09,Male,33,Bachelor,Single,3,Owned,18,Delhi,Business Owner,Education,1022000.0,11,0,Auto Loan,2373000.0,48,8.53,685,3,3,90,0,0,5,7,224900.0,13.8,0,0,140300.0,0.218,56300.0,41.6,58.4,0,84.0,29,18.1,0,0,0.22,2.322,0.11,58524.0,0.687,1.647,7.5,0,0.09375
APP000143,2025-04-28,Male,21,Bachelor,Single,1,Owned,9,Jaipur,Salaried,Banking/Finance,472000.0,15,1,Personal Loan,965000.0,36,12.96,681,3,3,9,1,60,6,8,133700.0,10.3,0,2,42600.0,0.054,16300.0,69.4,30.6,0,73.5,38,11.3,0,0,0.283,2.044,0.22,32496.0,0.826,1.083,0.8,0,0.17808333333333334
APP000144,2025-01-20,Male,44,Bachelor,Married,3,Rented,0,Hyderabad,Salaried,IT/Software,317000.0,6,2,Education Loan,1207000.0,84,8.84,819,2,1,1,2,60,3,7,356600.0,22.3,0,0,50200.0,0.68,10600.0,30.9,69.1,0,82.5,27,22.5,1,0,1.125,3.808,0.301,19322.0,0.731,1.9,0.1,0,0.1650754468980021
APP000145,2025-06-26,Male,44,High School,Divorced,0,Mortgaged,9,Pune,Salaried,Education,456000.0,6,3,Education Loan,1033000.0,60,8.49,603,1,1,17,3,90,3,3,847700.0,87.7,0,0,91000.0,0.746,15800.0,48.7,51.3,1,80.2,21,17.7,0,0,1.859,2.265,0.545,21189.0,0.558,2.395,1.4,1,0.31655
APP000146,2025-12-30,Male,42,Bachelor,Single,2,Mortgaged,3,Delhi,Freelancer,IT/Software,458000.0,5,0,Home Loan,2249000.0,180,7.8,556,2,0,5,0,0,0,3,243700.0,75.3,2,0,63900.0,0.068,20100.0,52.4,47.6,2,70.3,28,10.2,1,0,0.532,4.91,0.769,21234.0,0.556,1.674,0.4,0,0.34920960698689957
