applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate
APP000178,2025-03-12,Male,46,Bachelor,Married,0,Rented,6,Delhi,Salaried,IT/Software,429000.0,11,6,Home Loan,3225000.0,240,8.97
APP000179,2025-06-20,Female,38,Bachelor,Married,2,Owned,0,Delhi,Salaried,IT/Software,561000.0,3,0,Personal Loan,381000.0,48,16.45
APP000180,2025-06-06,Male,48,Other,Married,2,Rented,8,Other,Salaried,IT/Software,898000.0,7,2,Home Loan,4319000.0,180,8.36
APP000181,2025-07-27,Male,28,Bachelor,Married,4,Mortgaged,2,Mumbai,Salaried,Education,197000.0,0,0,Business Loan,1040000.0,36,15.59
APP000182,2025-08-04,Male,46,Master,Married,1,Mortgaged,9,Delhi,Salaried,Other,561000.0,8,2,Credit Card,76000.0,12,36.17
APP000183,2025-05-06,Female,29,High School,Widowed,1,Mortgaged,1,Delhi,Self-Employed,IT/Software,952000.0,15,0,Home Loan,4129000.0,240,8.11
APP000184,2025-07-27,Female,42,High School,Married,1,Rented,3,Ahmedabad,Salaried,Banking/Finance,185000.0,10,1,Business Loan,920000.0,60,13.17
APP000185,2025-12-16,Male,21,Master,Married,0,Owned,4,Kolkata,Salaried,Government,455000.0,0,0,Auto Loan,1199000.0,72,10.95
APP000186,2025-06-17,Female,37,Bachelor,Divorced,2,Owned,0,Other,Salaried,Real Estate,377000.0,5,2,Personal Loan,407000.0,36,15.77
APP000187,2025-12-24,Female,21,High School,Divorced,0,Mortgaged,11,Pune,Salaried,Banking/Finance,498000.0,5,4,Home Loan,1997000.0,120,9.44
APP000188,2025-09-05,Male,32,Bachelor,Married,3,Owned,3,Delhi,Salaried,Real Estate,436000.0,10,1,Credit Card,108000.0,12,39.52
APP000189,2025-03-21,Male,39,Bachelor,Married,3,Owned,1,Delhi,Salaried,Manufacturing,529000.0,31,0,Credit Card,250000.0,12,24.13
APP000190,2025-05-25,Male,29,Master,Married,2,Rented,0,Kolkata,Freelancer,Other,176000.0,16,0,Auto Loan,553000.0,36,8.46
APP000191,2025-03-23,Male,24,High School,Married,1,Owned,5,Other,Salaried,IT/Software,726000.0,0,0,Consumer Durable,138000.0,24,17.2
APP000192,2025-03-29,Female,43,Bachelor,Single,1,Rented,0,Other,Business Owner,Education,909000.0,8,1,Auto Loan,1417000.0,36,8.27
APP000193,2025-12-29,Female,33,Master,Married,0,Living with Parents,2,Kolkata,Salaried,IT/Software,647000.0,15,1,Personal Loan,1356000.0,48,17.05
APP000194,2025-10-14,Female,30,Other,Married,2,Owned,3,Ahmedabad,Salaried,Education,471000.0,3,3,Home Loan,1548000.0,360,9.46
APP000195,2025-05-11,Male,35,Master,Single,0,Mortgaged,1,Pune,Business Owner,Other,1467000.0,15,0,Home Loan,6832000.0,120,8.51
APP000196,2025-10-09,Male,61,Bachelor,Divorced,2,Living with Parents,0,Kolkata,Salaried,Banking/Finance,406000.0,14,5,Home Loan,2271000.0,360,8.46
APP000197,2025-01-04,Female,46,Master,Married,4,Rented,3,Mumbai,Salaried,Banking/Finance,585000.0,6,0,Credit Card,281000.0,12,41.69
APP000198,2025-07-14,Female,46,Master,Married,1,Living with Parents,2,Bangalore,Salaried,Banking/Finance,252000.0,14,0,Home Loan,1870000.0,300,8.64
APP000199,2025-07-24,Female,39,Master,Married,1,Owned,0,Chennai,Salaried,Healthcare,555000.0,8,1,Credit Card,247000.0,12,27.24
APP000200,2025-07-25,Female,36,Master,Single,4,Living with Parents,1,Pune,Self-Employed,Manufacturing,385000.0,5,5,Business Loan,3453000.0,48,14.86
APP000201,2025-05-28,Female,21,PhD,Divorced,3,Mortgaged,3,Bangalore,Business Owner,Manufacturing,719000.0,2,2,Auto Loan,1718000.0,48,10.7
APP000202,2025-10-01,Male,28,High School,Married,2,Mortgaged,0,Bangalore,Business Owner,Retail,264000.0,4,4,Personal Loan,759000.0,24,14.69
APP000203,2025-08-09,Male,30,High School,Married,0,Owned,13,Hyderabad,Salaried,Retail,303000.0,6,0,Home Loan,790000.0,300,9.1
APP000204,2025-11-11,Female,21,Master,Married,3,Mortgaged,7,Bangalore,Self-Employed,IT/Software,512000.0,4,4,Auto Loan,1281000.0,84,10.41
APP000205,2025-06-14,Female,23,Bachelor,Married,0,Living with Parents,1,Mumbai,Business Owner,Retail,1107000.0,4,0,Consumer Durable,254000.0,12,16.91
APP000206,2025-02-19,Male,21,High School,Married,0,Mortgaged,1,Other,Self-Employed,IT/Software,710000.0,13,0,Credit Card,124000.0,12,28.43
APP000207,2025-05-11,Male,34,Bachelor,Single,2,Owned,10,Other,Salaried,Manufacturing,344000.0,25,1,Personal Loan,984000.0,48,14.25
APP000208,2025-02-26,Female,43,Master,Single,2,Owned,2,Mumbai,Self-Employed,Manufacturing,779000.0,7,2,Consumer Durable,151000.0,6,16.87
APP000209,2025-08-11,Male,46,High School,Married,0,Rented,9,Hyderabad,Self-Employed,Healthcare,746000.0,2,2,Business Loan,5149000.0,60,12.85
APP000210,2025-01-19,Male,39,Bachelor,Married,0,Mortgaged,6,Kolkata,Salaried,Healthcare,350000.0,13,3,Education Loan,1210000.0,84,8.86
APP000211,2025-05-16,Male,25,High School,Married,1,Owned,0,Hyderabad,Self-Employed,Healthcare,484000.0,10,6,Home Loan,2102000.0,300,7.69
APP000212,2025-08-28,Female,21,High School,Single,1,Living with Parents,8,Bangalore,Business Owner,Banking/Finance,631000.0,8,2,Business Loan,5437000.0,120,14.96
APP000213,2025-10-04,Female,21,Bachelor,Single,0,Rented,3,Ahmedabad,Salaried,Government,705000.0,2,0,Home Loan,1789000.0,180,8.06
APP000214,2025-07-08,Male,22,High School,Married,1,Rented,5,Hyderabad,Salaried,Manufacturing,305000.0,5,1,Personal Loan,449000.0,60,16.84
APP000215,2025-02-28,Female,26,Master,Married,2,Rented,1,Delhi,Self-Employed,Manufacturing,931000.0,2,2,Business Loan,2675000.0,84,13.87
APP000216,2025-02-02,Male,33,Master,Single,3,Mortgaged,0,Hyderabad,Salaried,IT/Software,288000.0,1,1,Home Loan,1665000.0,120,8.55
APP000217,2025-05-04,Male,24,Master,Married,1,Owned,2,Delhi,Salaried,Manufacturing,336000.0,9,0,Credit Card,39000.0,12,24.11
APP000218,2025-02-01,Female,38,High School,Single,1,Owned,1,Hyderabad,Self-Employed,Healthcare,744000.0,7,3,Credit Card,160000.0,12,40.55
APP000219,2025-06-13,Female,32,Bachelor,Married,4,Rented,2,Kolkata,Salaried,Healthcare,502000.0,2,2,Auto Loan,1346000.0,48,8.11
APP000220,2025-04-30,Female,35,High School,Married,2,Mortgaged,0,Bangalore,Salaried,Healthcare,451000.0,4,4,Education Loan,1873000.0,84,8.81
APP000221,2025-12-30,Female,46,Bachelor,Divorced,2,Mortgaged,11,Delhi,Business Owner,Banking/Finance,1155000.0,5,1,Personal Loan,1019000.0,36,11.68
APP000222,2025-12-22,Male,23,Bachelor,Single,1,Rented,0,Kolkata,Salaried,Government,497000.0,9,3,Personal Loan,1213000.0,36,11.86
APP000223,2025-02-15,Male,39,Master,Married,1,Rented,7,Chennai,Salaried,IT/Software,494000.0,0,0,Business Loan,1071000.0,60,14.05
APP000224,2025-10-13,Male,34,High School,Divorced,0,Rented,14,Mumbai,Business Owner,Manufacturing,540000.0,12,1,Home Loan,1300000.0,180,8.12
APP000225,2025-02-02,Male,31,Bachelor,Married,2,Rented,0,Hyderabad,Salaried,Banking/Finance,353000.0,2,1,Auto Loan,1098000.0,84,11.0
APP000226,2025-01-27,Male,43,PhD,Married,2,Rented,2,Pune,Salaried,Education,401000.0,4,2,Auto Loan,1113000.0,72,9.1
APP000227,2025-08-24,Female,43,Bachelor,Married,1,Rented,6,Chennai,Salaried,Education,569000.0,3,2,Education Loan,1411000.0,84,8.21
APP000228,2025-02-02,Male,25,PhD,Single,2,Rented,6,Pune,Salaried,Education,503000.0,9,1,Business Loan,3831000.0,84,14.39
APP000229,2025-01-05,Female,33,Other,Married,3,Owned,0,Bangalore,Salaried,Real Estate,416000.0,6,0,Auto Loan,1267000.0,84,10.93
APP000230,2025-02-23,Female,37,Bachelor,Divorced,0,Rented,0,Jaipur,Self-Employed,Education,655000.0,8,0,Credit Card,220000.0,12,35.14
APP000231,2025-03-13,Female,32,Bachelor,Married,3,Rented,0,Delhi,Salaried,Banking/Finance,240000.0,21,2,Personal Loan,278000.0,60,14.87
APP000232,2025-09-12,Male,40,Master,Married,1,Rented,4,Delhi,Salaried,Healthcare,363000.0,9,4,Business Loan,1853000.0,84,14.85
APP000233,2025-09-17,Male,37,High School,Married,1,Owned,0,Kolkata,Salaried,Government,326000.0,7,6,Home Loan,807000.0,120,7.95
APP000234,2025-12-20,Male,53,Bachelor,Married,4,Owned,4,Mumbai,Self-Employed,Government,865000.0,0,0,Home Loan,4560000.0,300,8.18
APP000235,2025-03-23,Male,21,Master,Married,0,Owned,2,Other,Salaried,Other,432000.0,2,2,Auto Loan,579000.0,36,11.48
APP000236,2025-10-24,Female,33,Bachelor,Single,2,Mortgaged,5,Pune,Salaried,Government,584000.0,5,5,Home Loan,3474000.0,180,7.92
APP000237,2025-01-13,Male,25,High School,Married,0,Rented,7,Ahmedabad,Salaried,IT/Software,748000.0,2,0,Consumer Durable,187000.0,9,13.02
APP000238,2025-01-13,Male,41,Bachelor,Married,1,Mortgaged,7,Hyderabad,Salaried,Banking/Finance,525000.0,6,1,Home Loan,2602000.0,300,8.59
APP000239,2025-12-07,Female,21,Master,Divorced,0,Living with Parents,0,Ahmedabad,Salaried,Banking/Finance,260000.0,1,0,Auto Loan,594000.0,72,11.29
APP000240,2025-01-19,Male,38,High School,Married,0,Owned,14,Chennai,Salaried,Healthcare,371000.0,2,0,Credit Card,141000.0,12,30.95
APP000241,2025-12-19,Female,28,Bachelor,Married,0,Rented,4,Hyderabad,Retired,Banking/Finance,100000.0,0,0,Auto Loan,235000.0,84,10.26
APP000242,2025-05-12,Female,27,High School,Single,1,Rented,11,Pune,Salaried,Education,668000.0,1,0,Personal Loan,626000.0,24,14.21
APP000243,2025-08-24,Female,21,Bachelor,Single,0,Mortgaged,4,Other,Salaried,Education,744000.0,4,2,Auto Loan,2099000.0,84,8.57
APP000244,2025-12-08,Male,30,Master,Married,1,Living with Parents,3,Mumbai,Salaried,IT/Software,260000.0,6,0,Home Loan,1851000.0,360,8.08
APP000245,2025-08-28,Male,45,Master,Married,1,Mortgaged,6,Mumbai,Salaried,IT/Software,338000.0,3,0,Personal Loan,712000.0,24,12.91
APP000246,2025-08-29,Female,34,Bachelor,Married,1,Rented,1,Pune,Salaried,Banking/Finance,315000.0,2,1,Credit Card,86000.0,12,36.98
APP000247,2025-10-29,Male,41,High School,Married,1,Living with Parents,0,Bangalore,Salaried,Banking/Finance,273000.0,4,1,Home Loan,2012000.0,360,7.76
APP000248,2025-05-09,Female,51,High School,Divorced,1,Mortgaged,0,Pune,Salaried,Retail,181000.0,0,0,Education Loan,251000.0,84,8.12
APP000249,2025-11-04,Female,37,High School,Single,2,Mortgaged,9,Delhi,Salaried,Healthcare,528000.0,1,1,Auto Loan,840000.0,48,9.59
APP000250,2025-07-07,Female,29,Bachelor,Married,2,Owned,12,Pune,Salaried,Healthcare,239000.0,2,0,Credit Card,54000.0,12,41.89
APP000251,2025-03-11,Male,39,High School,Married,1,Rented,8,Chennai,Self-Employed,IT/Software,599000.0,3,2,Home Loan,3328000.0,360,7.79
APP000252,2025-09-03,Male,29,Bachelor,Married,4,Mortgaged,11,Mumbai,Salaried,Manufacturing,283000.0,9,0,Education Loan,920000.0,60,9.39
APP000253,2025-12-14,Female,29,High School,Divorced,2,Owned,20,Other,Self-Employed,Healthcare,100000.0,8,7,Business Loan,916000.0,60,11.8
APP000254,2025-12-29,Male,21,Master,Married,0,Mortgaged,3,Ahmedabad,Salaried,Retail,307000.0,3,2,Home Loan,2230000.0,120,8.19
APP000255,2025-09-18,Male,44,Master,Married,3,Owned,0,Ahmedabad,Business Owner,Banking/Finance,100000.0,4,3,Personal Loan,220000.0,48,16.58
APP000256,2025-10-16,Male,31,Bachelor,Married,1,Rented,4,Pune,Self-Employed,Education,601000.0,7,3,Auto Loan,1209000.0,84,10.29
APP000257,2025-03-27,Female,36,High School,Married,2,Mortgaged,2,Mumbai,Business Owner,Education,1101000.0,4,2,Home Loan,3715000.0,300,9.43
APP000258,2025-01-04,Female,24,Master,Single,2,Rented,2,Chennai,Salaried,Retail,487000.0,0,0,Home Loan,3032000.0,120,8.3
APP000259,2025-03-22,Male,39,Other,Divorced,1,Mortgaged,6,Kolkata,Business Owner,Healthcare,927000.0,3,1,Home Loan,5759000.0,300,9.41
APP000260,2025-09-27,Male,27,High School,Single,4,Rented,0,Delhi,Self-Employed,IT/Software,795000.0,5,4,Home Loan,6018000.0,180,8.98
APP000261,2025-09-01,Female,33,Master,Married,3,Rented,0,Hyderabad,Self-Employed,Banking/Finance,319000.0,5,5,Auto Loan,525000.0,36,11.63
APP000262,2025-05-18,Female,43,Master,Married,5,Rented,5,Other,Self-Employed,Other,506000.0,0,0,Auto Loan,1158000.0,84,11.72
APP000263,2025-06-09,Male,42,Bachelor,Married,1,Rented,1,Kolkata,Salaried,Real Estate,353000.0,21,3,Personal Loan,672000.0,48,12.42
APP000264,2025-12-07,Male,34,Bachelor,Married,2,Mortgaged,2,Hyderabad,Salaried,IT/Software,182000.0,2,2,Consumer Durable,23000.0,6,15.39
APP000265,2025-01-16,Female,21,Bachelor,Married,1,Owned,1,Bangalore,Business Owner,Banking/Finance,392000.0,26,2,Auto Loan,439000.0,72,8.22
APP000266,2025-05-18,Female,64,Bachelor,Married,1,Rented,4,Pune,Salaried,IT/Software,234000.0,10,4,Consumer Durable,43000.0,24,13.77
APP000267,2025-12-07,Female,52,Bachelor,Married,1,Owned,0,Kolkata,Self-Employed,Banking/Finance,556000.0,1,1,Auto Loan,2048000.0,60,10.06
APP000268,2025-03-04,Female,42,PhD,Married,1,Rented,6,Pune,Retired,Government,307000.0,15,1,Auto Loan,1200000.0,60,10.56
APP000269,2025-06-19,Male,27,Master,Divorced,3,Living with Parents,12,Kolkata,Salaried,Manufacturing,336000.0,1,1,Home Loan,941000.0,120,7.9
APP000270,2025-06-22,Male,33,High School,Single,2,Owned,9,Delhi,Self-Employed,Government,312000.0,0,0,Personal Loan,475000.0,36,11.09
APP000271,2025-10-11,Female,29,Bachelor,Married,0,Rented,11,Chennai,Freelancer,Other,372000.0,3,3,Business Loan,1924000.0,60,15.23
APP000272,2025-05-29,Female,47,Bachelor,Married,2,Mortgaged,13,Hyderabad,Salaried,Banking/Finance,336000.0,0,0,Business Loan,2111000.0,48,14.14
APP000273,2025-09-25,Female,37,High School,Married,3,Rented,2,Mumbai,Self-Employed,Manufacturing,394000.0,0,0,Business Loan,1700000.0,60,12.72
APP000274,2025-08-13,Female,27,Bachelor,Married,0,Rented,7,Delhi,Salaried,Education,635000.0,2,2,Auto Loan,1844000.0,36,11.17
APP000275,2025-11-02,Male,30,PhD,Single,0,Owned,3,Bangalore,Salaried,Retail,558000.0,2,2,Personal Loan,421000.0,36,16.9
APP000276,2025-09-30,Male,46,Bachelor,Single,0,Owned,1,Mumbai,Self-Employed,Banking/Finance,643000.0,15,0,Education Loan,3101000.0,120,8.3
APP000277,2025-08-16,Female,51,High School,Married,1,Mortgaged,6,Delhi,Business Owner,Other,546000.0,3,0,Personal Loan,1404000.0,48,16.49
APP000278,2025-12-24,Female,50,High School,Married,1,Mortgaged,1,Hyderabad,Freelancer,Retail,261000.0,28,1,Personal Loan,668000.0,60,15.73
APP000279,2025-10-24,Female,42,Bachelor,Married,2,Rented,0,Hyderabad,Salaried,IT/Software,275000.0,0,0,Business Loan,2002000.0,60,14.71
APP000280,2025-04-27,Female,32,Bachelor,Married,1,Mortgaged,6,Delhi,Business Owner,Manufacturing,442000.0,4,1,Personal Loan,1085000.0,24,15.37
APP000281,2025-01-28,Female,21,Bachelor,Married,3,Rented,1,Other,Self-Employed,IT/Software,569000.0,7,0,Home Loan,3757000.0,180,9.31
APP000282,2025-04-10,Male,37,Bachelor,Married,2,Mortgaged,1,Chennai,Salaried,Education,100000.0,2,1,Consumer Durable,29000.0,18,17.54
APP000283,2025-12-06,Male,34,High School,Divorced,1,Living with Parents,10,Pune,Salaried,IT/Software,611000.0,0,0,Auto Loan,2348000.0,60,8.54
APP000284,2025-10-02,Male,36,High School,Single,2,Owned,0,Mumbai,Self-Employed,Banking/Finance,719000.0,5,0,Personal Loan,1590000.0,60,10.94
APP000285,2025-08-21,Male,35,Bachelor,Married,1,Rented,7,Bangalore,Salaried,Banking/Finance,270000.0,5,0,Personal Loan,554000.0,60,11.83
APP000286,2025-02-20,Male,21,High School,Married,1,Owned,2,Hyderabad,Business Owner,Real Estate,1519000.0,2,1,Home Loan,8521000.0,180,7.84
APP000287,2025-09-09,Male,40,Master,Single,0,Rented,11,Bangalore,Salaried,Real Estate,495000.0,1,1,Personal Loan,1196000.0,48,14.86
APP000288,2025-03-28,Male,41,High School,Married,2,Rented,2,Delhi,Salaried,Government,516000.0,11,1,Personal Loan,1323000.0,24,12.78
APP000289,2025-05-08,Male,41,Bachelor,Married,1,Rented,2,Delhi,Business Owner,Education,628000.0,18,0,Home Loan,3857000.0,180,7.73
APP000290,2025-03-19,Male,44,Bachelor,Single,1,Rented,2,Chennai,Salaried,Other,479000.0,7,3,Education Loan,2236000.0,84,10.82
APP000291,2025-08-02,Male,41,Bachelor,Married,2,Rented,9,Mumbai,Salaried,IT/Software,149000.0,4,3,Home Loan,763000.0,360,7.78
APP000292,2025-11-03,Male,30,Master,Married,0,Owned,0,Delhi,Salaried,Government,447000.0,0,0,Credit Card,67000.0,12,36.61
APP000293,2025-10-10,Female,34,Bachelor,Single,2,Owned,6,Kolkata,Salaried,Retail,347000.0,0,0,Education Loan,459000.0,84,10.61
APP000294,2025-01-04,Male,35,Master,Married,0,Owned,1,Delhi,Retired,Education,345000.0,3,2,Auto Loan,1243000.0,48,8.74
APP000295,2025-02-01,Male,36,Bachelor,Married,2,Rented,10,Mumbai,Self-Employed,Healthcare,486000.0,13,6,Business Loan,4497000.0,48,14.76
APP000296,2025-03-16,Male,44,Bachelor,Single,2,Rented,2,Mumbai,Self-Employed,Retail,433000.0,8,4,Home Loan,1173000.0,240,7.93
APP000297,2025-01-14,Female,41,Master,Single,1,Owned,2,Other,Business Owner,Banking/Finance,1390000.0,7,2,Education Loan,6669000.0,84,9.8
APP000298,2025-03-07,Male,55,Bachelor,Married,0,Mortgaged,6,Mumbai,Salaried,Manufacturing,567000.0,1,1,Home Loan,2727000.0,300,7.93
APP000299,2025-01-30,Female,57,Bachelor,Married,2,Mortgaged,6,Chennai,Salaried,Other,517000.0,0,0,Personal Loan,475000.0,60,16.81
APP000300,2025-09-14,Male,35,Master,Divorced,1,Rented,5,Chennai,Salaried,Retail,467000.0,13,4,Personal Loan,346000.0,60,16.29
APP000301,2025-12-31,Male,21,PhD,Single,3,Mortgaged,2,Other,Salaried,Retail,503000.0,1,0,Auto Loan,881000.0,72,8.63
APP000302,2025-09-07,Male,47,Bachelor,Single,2,Living with Parents,4,Jaipur,Salaried,Banking/Finance,363000.0,1,1,Business Loan,1804000.0,84,14.99
APP000303,2025-04-11,Male,29,Bachelor,Single,0,Owned,0,Delhi,Freelancer,Government,177000.0,8,0,Home Loan,369000.0,180,7.68
APP000304,2025-12-22,Female,26,High School,Married,2,Rented,15,Mumbai,Salaried,Other,449000.0,9,6,Auto Loan,498000.0,84,10.87
APP000305,2025-07-20,Female,31,Bachelor,Married,1,Living with Parents,3,Chennai,Salaried,IT/Software,141000.0,6,0,Personal Loan,308000.0,48,16.76
APP000306,2025-02-02,Female,30,Bachelor,Married,2,Owned,1,Mumbai,Business Owner,Healthcare,1465000.0,0,0,Home Loan,5028000.0,120,8.39
APP000307,2025-07-13,Male,41,Master,Married,1,Owned,9,Jaipur,Salaried,Retail,386000.0,1,1,Credit Card,77000.0,12,28.49
APP000308,2025-04-16,Male,21,Bachelor,Married,1,Rented,1,Kolkata,Salaried,Real Estate,376000.0,10,0,Personal Loan,668000.0,36,10.95
APP000309,2025-05-13,Female,24,Master,Widowed,0,Rented,29,Other,Salaried,Manufacturing,260000.0,2,0,Home Loan,1361000.0,240,8.92
APP000310,2025-10-27,Male,38,High School,Single,1,Owned,5,Hyderabad,Business Owner,Healthcare,1455000.0,4,0,Business Loan,2978000.0,36,13.56
APP000311,2025-11-08,Male,41,Bachelor,Single,1,Owned,5,Bangalore,Salaried,IT/Software,506000.0,9,8,Personal Loan,1002000.0,48,14.8
APP000312,2025-01-14,Male,41,PhD,Single,1,Rented,0,Chennai,Salaried,Manufacturing,438000.0,1,1,Home Loan,3332000.0,300,7.73
APP000313,2025-03-03,Male,27,High School,Single,1,Mortgaged,4,Delhi,Salaried,Banking/Finance,483000.0,1,1,Home Loan,2712000.0,300,8.31
APP000314,2025-09-09,Female,25,High School,Divorced,3,Mortgaged,0,Chennai,Salaried,Other,416000.0,2,2,Personal Loan,284000.0,12,17.62
APP000315,2025-06-25,Female,29,Bachelor,Married,0,Living with Parents,7,Other,Salaried,Retail,525000.0,4,4,Business Loan,4817000.0,120,11.6
APP000316,2025-07-26,Female,37,Master,Married,1,Rented,0,Pune,Salaried,Banking/Finance,348000.0,3,3,Personal Loan,479000.0,24,12.47
APP000317,2025-11-04,Male,49,Bachelor,Married,2,Rented,2,Mumbai,Freelancer,Other,354000.0,1,1,Home Loan,2403000.0,240,9.3
APP000318,2025-01-06,Male,21,Bachelor,Single,2,Rented,3,Kolkata,Self-Employed,Retail,764000.0,3,0,Personal Loan,1217000.0,60,14.81
APP000319,2025-02-07,Male,32,Bachelor,Single,4,Owned,8,Mumbai,Business Owner,Education,100000.0,8,7,Home Loan,217000.0,240,9.42
APP000320,2025-03-21,Male,21,Bachelor,Married,2,Owned,5,Bangalore,Salaried,Other,207000.0,4,1,Education Loan,904000.0,84,8.83
APP000321,2025-09-17,Male,21,Master,Married,2,Owned,6,Ahmedabad,Business Owner,Education,1720000.0,2,2,Home Loan,5442000.0,180,9.0
APP000322,2025-02-16,Female,44,High School,Widowed,2,Owned,1,Mumbai,Salaried,Other,270000.0,4,4,Personal Loan,367000.0,12,14.03
APP000323,2025-08-12,Female,40,Bachelor,Married,1,Rented,1,Delhi,Retired,Healthcare,403000.0,8,5,Home Loan,1038000.0,240,8.96
APP000324,2025-08-09,Male,39,Bachelor,Married,1,Living with Parents,2,Delhi,Self-Employed,IT/Software,493000.0,2,1,Education Loan,1009000.0,84,9.87
APP000325,2025-02-04,Female,44,Master,Single,0,Owned,0,Jaipur,Salaried,Other,235000.0,1,0,Personal Loan,562000.0,60,14.39
APP000326,2025-03-27,Female,30,Master,Married,0,Rented,8,Mumbai,Freelancer,Manufacturing,589000.0,4,4,Home Loan,3778000.0,180,8.54
APP000327,2025-12-13,Male,30,Master,Single,1,Mortgaged,2,Hyderabad,Salaried,Education,491000.0,3,0,Education Loan,1624000.0,120,10.83
APP000328,2025-12-02,Female,56,Bachelor,Divorced,0,Owned,0,Delhi,Self-Employed,Manufacturing,817000.0,5,2,Personal Loan,1646000.0,36,15.95
APP000329,2025-10-13,Male,32,High School,Married,2,Living with Parents,10,Chennai,Salaried,Education,222000.0,0,0,Education Loan,814000.0,60,8.06
APP000330,2025-01-05,Male,42,High School,Single,1,Mortgaged,17,Delhi,Self-Employed,IT/Software,734000.0,1,1,Personal Loan,1339000.0,60,17.36
APP000331,2025-04-16,Male,35,Master,Married,1,Owned,5,Kolkata,Salaried,IT/Software,100000.0,0,0,Home Loan,228000.0,240,9.33
APP000332,2025-11-21,Female,21,Master,Widowed,0,Living with Parents,2,Pune,Salaried,Real Estate,460000.0,10,1,Auto Loan,1338000.0,36,11.08
APP000333,2025-03-27,Male,21,Other,Married,2,Mortgaged,2,Mumbai,Salaried,Healthcare,266000.0,3,3,Credit Card,115000.0,12,27.11
APP000334,2025-08-11,Male,29,High School,Single,0,Owned,1,Other,Business Owner,Banking/Finance,1515000.0,13,7,Business Loan,13643000.0,48,13.03
APP000335,2025-12-08,Male,45,Bachelor,Single,0,Mortgaged,6,Jaipur,Freelancer,Real Estate,537000.0,17,2,Personal Loan,542000.0,48,17.48
APP000336,2025-12-12,Male,42,Bachelor,Married,0,Rented,2,Delhi,Self-Employed,Other,655000.0,0,0,Business Loan,3115000.0,48,14.67
