applicant_id,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts
APP000404,831,2,2,242,0,0,1,1,507700.0,38.3,0,0
APP000405,737,1,1,40,0,0,0,4,505700.0,19.9,0,0
APP000406,688,3,1,2,0,0,4,7,289900.0,57.8,0,0
APP000407,663,2,1,84,0,0,5,6,325400.0,93.3,0,0
APP000408,585,5,2,9,1,60,2,3,65000.0,71.6,0,0
APP000409,693,1,1,48,0,0,5,7,277800.0,38.9,0,0
APP000410,898,0,0,15,0,0,4,8,59900.0,62.3,0,0
APP000411,547,1,1,185,1,60,2,4,1458000.0,22.0,0,0
APP000412,721,4,1,55,0,0,3,3,457900.0,29.7,0,0
APP000413,564,3,2,8,0,0,1,2,474900.0,39.0,0,0
APP000414,708,3,2,111,0,0,1,1,878000.0,90.5,0,0
APP000415,590,4,3,108,1,60,2,3,88400.0,1.8,0,0
APP000416,714,3,2,4,0,0,3,4,86500.0,33.5,0,0
APP000417,628,2,2,112,0,0,4,8,820100.0,69.2,0,0
APP000418,675,1,1,127,0,0,3,5,607000.0,47.8,0,0
APP000419,821,1,1,85,4,30,1,2,1927500.0,24.4,0,0
APP000420,589,3,2,3,2,30,2,4,480200.0,60.0,0,1
APP000421,684,1,1,138,1,30,1,1,3302600.0,77.4,0,0
APP000422,651,3,1,53,1,30,3,5,137400.0,14.4,0,0
APP000423,669,2,2,105,0,0,0,0,50200.0,99.5,1,0
APP000424,765,3,1,61,2,30,1,3,802500.0,28.9,0,1
APP000425,688,2,1,66,3,30,1,1,14700.0,88.5,0,0
APP000426,632,4,2,74,0,0,0,4,759500.0,81.1,0,1
APP000427,754,3,3,44,0,0,5,7,1258800.0,20.8,1,2
APP000428,652,0,0,186,0,0,0,2,199700.0,74.8,1,0
APP000429,736,8,7,59,1,30,1,2,206600.0,23.9,0,0
APP000430,632,3,3,2,0,0,0,0,413700.0,30.9,0,0
APP000431,637,4,3,183,2,30,1,3,618900.0,28.6,0,0
APP000432,565,3,1,159,0,0,1,4,139600.0,38.6,1,0
APP000433,621,4,4,21,2,30,2,5,82000.0,96.4,0,0
APP000434,739,5,1,45,0,0,2,4,479000.0,35.3,0,0
APP000435,588,1,1,59,0,0,2,3,2090700.0,83.4,0,0
APP000436,689,3,3,82,1,90,3,5,892600.0,85.2,0,0
APP000437,720,4,2,93,0,0,0,3,246900.0,24.8,1,1
APP000438,580,4,1,41,0,0,1,2,99300.0,53.2,2,1
APP000439,687,3,0,66,1,60,1,2,25000.0,8.2,1,0
APP000440,535,2,2,93,0,0,2,5,37300.0,50.1,0,0
APP000441,688,2,1,136,3,90,5,8,29300.0,37.1,0,0
APP000442,730,1,1,90,1,30,2,3,402000.0,26.9,0,0
APP000443,663,3,0,85,5,60,3,4,216700.0,71.3,0,0
APP000444,651,1,1,14,4,120,1,2,1762700.0,70.9,0,0
APP000445,703,1,1,44,2,60,2,3,468500.0,27.0,0,0
APP000446,799,2,2,12,0,0,0,2,392000.0,51.3,0,0
APP000447,781,1,1,90,1,30,4,6,553300.0,65.0,0,0
APP000448,869,3,3,48,2,90,4,9,72000.0,62.4,0,0
APP000449,617,4,2,15,1,30,3,6,948300.0,29.4,0,0
APP000450,747,4,1,8,0,0,2,4,144400.0,98.3,0,0
APP000451,779,5,0,9,0,0,2,3,559400.0,14.5,0,0
APP000452,667,1,1,115,1,120,3,8,2370900.0,80.2,0,0
APP000453,642,1,1,85,2,30,5,6,539500.0,22.2,0,0
APP000454,647,4,0,90,4,30,2,5,756200.0,73.9,0,0
APP000455,663,4,2,70,0,0,6,8,1896500.0,31.5,0,0
APP000456,734,3,1,12,2,120,1,2,273200.0,80.0,0,0
APP000457,682,2,2,9,3,30,0,3,655900.0,41.8,0,0
APP000458,724,2,0,28,0,0,2,2,191500.0,70.1,0,0
APP000459,701,5,3,82,4,60,4,7,1832400.0,16.1,0,0
APP000460,595,3,2,125,1,30,4,6,146900.0,62.5,0,0
APP000461,714,0,0,18,1,120,1,2,196500.0,95.3,0,0
APP000462,701,4,1,74,1,120,2,2,773100.0,79.9,1,1
APP000463,742,5,1,58,2,90,3,7,164100.0,31.2,0,0
APP000464,768,6,2,13,0,0,1,3,27000.0,80.6,0,0
APP000465,591,3,0,63,0,0,3,3,364500.0,60.6,0,0
APP000466,664,3,3,18,0,0,2,4,388600.0,35.6,0,0
APP000467,610,3,2,36,0,0,2,4,43200.0,86.3,2,0
APP000468,864,2,0,107,4,30,2,2,432500.0,76.7,0,0
APP000469,597,5,2,41,4,180,1,2,1111600.0,30.2,0,0
APP000470,732,3,0,1,1,120,1,3,453600.0,6.8,0,0
APP000471,852,6,3,160,0,0,0,1,12300.0,37.4,0,0
APP000472,747,2,1,97,1,60,3,3,181700.0,9.3,0,0
APP000473,724,2,2,41,2,90,2,4,1573800.0,44.5,0,0
APP000474,796,3,3,114,0,0,1,2,1490300.0,61.0,0,0
APP000475,900,6,2,123,0,0,1,3,363900.0,73.7,1,0
APP000476,737,2,0,23,0,0,3,5,110400.0,34.7,0,0
APP000477,700,5,3,41,0,0,2,5,834600.0,20.1,0,0
APP000478,813,3,0,55,0,0,2,3,449300.0,60.8,1,0
APP000479,559,3,2,41,0,0,4,4,18000.0,4.7,0,0
APP000480,666,7,1,56,2,180,4,6,168400.0,45.7,0,1
APP000481,556,1,1,12,0,0,3,4,866200.0,76.2,0,0
APP000482,769,4,1,21,0,0,3,3,148700.0,56.9,0,0
APP000483,782,4,0,149,0,0,2,5,222800.0,89.8,0,0
APP000484,765,4,1,18,0,0,4,8,661400.0,33.5,0,1
APP000485,676,3,3,15,0,0,1,4,234200.0,4.3,0,0
APP000486,900,1,1,7,0,0,1,1,1139800.0,62.8,0,0
APP000487,582,4,2,50,3,30,4,9,1207900.0,66.2,0,0
APP000488,707,5,3,94,0,0,3,5,3577200.0,55.8,0,0
APP000489,829,3,2,101,0,0,2,3,1165000.0,16.3,0,0
APP000490,562,5,3,53,0,0,3,4,112200.0,49.8,1,0
APP000491,814,4,1,80,0,0,1,2,198400.0,6.7,0,0
APP000492,796,6,1,151,0,0,1,1,124000.0,47.0,0,0
APP000493,638,4,2,24,0,0,2,3,452300.0,50.5,0,0
APP000494,610,1,1,44,1,60,2,3,496800.0,65.1,1,0
APP000495,810,4,2,6,0,0,0,1,233700.0,12.5,0,2
APP000496,722,3,2,114,5,90,2,5,8800.0,68.6,0,0
APP000497,702,5,3,6,1,30,0,0,181800.0,66.4,0,0
APP000498,716,4,2,39,1,60,2,2,365800.0,37.2,0,0
APP000499,742,6,0,27,0,0,1,1,1173500.0,19.9,0,0
APP000500,832,5,1,8,0,0,3,9,1372100.0,25.3,0,0
APP000501,646,1,1,159,1,60,3,4,38000.0,78.4,0,0
APP000502,794,3,2,62,0,0,1,3,12000.0,16.5,0,0
APP000503,701,4,4,1,0,0,0,2,47100.0,48.9,0,0
APP000504,708,3,2,1,1,30,5,7,592400.0,50.9,0,0
APP000505,842,3,0,68,0,0,2,4,396900.0,1.7,0,0
APP000506,621,4,4,2,0,0,2,4,339500.0,29.9,0,0
APP000507,670,1,1,28,1,30,0,3,209600.0,36.8,0,1
APP000508,769,1,1,78,2,120,2,4,1565000.0,55.3,0,0
APP000509,709,3,3,31,4,60,0,4,30200.0,83.0,1,0
APP000510,804,0,0,46,0,0,1,2,93100.0,6.1,0,0
APP000511,581,4,3,71,0,0,1,2,51300.0,95.8,0,0
APP000512,724,4,0,18,1,60,3,7,49300.0,71.8,1,0
APP000513,808,5,3,47,0,0,2,3,181600.0,86.5,0,0
APP000514,716,2,0,43,1,30,1,3,49800.0,26.4,0,0
APP000515,696,3,2,2,4,30,1,1,408900.0,71.9,0,0
APP000516,750,2,2,19,0,0,1,3,318600.0,25.6,0,0
APP000517,868,6,3,13,2,60,2,5,663500.0,83.9,0,0
APP000518,768,0,0,21,2,60,3,6,716200.0,92.9,0,0
APP000519,707,4,3,29,1,60,2,5,937500.0,46.6,0,0
APP000520,776,2,2,64,1,90,6,10,688500.0,22.9,0,0
APP000521,808,7,0,55,0,0,2,6,617000.0,95.1,0,0
APP000522,539,0,0,7,0,0,1,2,744200.0,66.3,0,0
APP000523,727,2,1,151,0,0,0,2,254500.0,91.7,0,0
APP000524,562,3,2,44,0,0,1,1,100000.0,71.2,0,0
APP000525,578,4,2,71,0,0,1,7,631300.0,58.5,0,0
APP000526,695,6,3,213,0,0,2,3,971100.0,76.3,0,0
APP000527,767,1,1,40,1,60,7,7,370900.0,38.2,2,0
APP000528,533,2,1,29,2,60,3,4,313500.0,84.8,0,0
APP000529,637,5,2,21,4,120,2,4,542100.0,75.5,1,0
APP000530,798,3,3,55,1,60,2,4,666100.0,42.1,0,0
APP000531,579,3,0,33,0,0,5,6,1532600.0,90.1,0,0
APP000532,623,1,1,63,0,0,2,6,53700.0,66.2,3,0
APP000533,599,2,1,124,5,30,3,5,980800.0,49.3,0,0
APP000534,805,6,2,38,0,0,2,7,98100.0,90.4,0,0
APP000535,647,3,2,68,0,0,1,2,165700.0,23.3,0,0
APP000536,546,2,2,100,0,0,2,4,969100.0,89.5,0,0
APP000537,688,3,1,80,0,0,0,2,393300.0,95.2,0,0
APP000538,814,6,2,337,0,0,3,3,376500.0,73.5,1,0
APP000539,575,4,3,14,1,120,2,3,234000.0,83.6,0,0
APP000540,680,1,1,68,3,90,1,1,66000.0,13.0,0,0
APP000541,696,2,2,99,0,0,4,4,539600.0,73.8,0,0
APP000542,840,6,3,143,0,0,1,4,11400.0,88.6,0,0
APP000543,699,5,1,86,3,90,1,4,230900.0,67.9,0,0
APP000544,708,5,2,9,1,60,1,3,108400.0,21.6,1,0
APP000545,655,5,3,5,0,0,1,3,723000.0,5.1,0,0
APP000546,734,5,2,17,0,0,5,5,1058800.0,62.3,0,0
APP000547,704,1,1,210,0,0,1,1,89500.0,92.7,0,0
APP000548,653,6,2,8,0,0,4,5,195900.0,60.2,0,0
APP000549,728,4,4,89,0,0,1,3,900500.0,77.4,0,0
APP000550,857,3,3,113,1,120,1,1,258800.0,73.3,0,0
APP000551,555,3,3,68,0,0,0,2,1265500.0,54.4,0,0
APP000552,734,2,2,3,2,30,5,6,53200.0,18.1,0,0
APP000553,733,3,2,121,2,60,3,5,442300.0,91.0,0,0
APP000554,624,4,1,32,0,0,0,3,246500.0,39.9,0,0
APP000555,666,2,2,62,0,0,1,5,1026900.0,3.5,0,0
APP000556,716,4,0,202,0,0,0,1,83500.0,78.1,0,1
APP000557,668,5,3,81,0,0,0,5,43000.0,1.0,0,0
APP000558,622,1,1,159,0,0,0,2,128200.0,93.2,0,0
APP000559,616,7,3,33,0,0,2,4,126600.0,9.8,0,0
APP000560,662,2,2,47,0,0,1,1,216200.0,86.9,2,2
APP000561,712,4,4,49,3,60,1,3,738000.0,26.6,0,0
APP000562,762,4,1,96,0,0,2,4,642000.0,43.1,0,1
APP000563,814,3,0,56,0,0,0,0,987300.0,35.8,0,0
APP000564,757,4,0,137,0,0,3,5,330600.0,40.5,0,0
APP000565,814,0,0,32,2,30,3,8,1211900.0,89.7,0,0
APP000566,514,5,2,9,2,30,1,4,180900.0,24.6,1,0
APP000567,827,2,2,105,1,90,3,6,81100.0,93.5,1,2
APP000568,631,2,2,15,1,180,4,7,43800.0,20.3,0,0
APP000569,574,4,3,91,0,0,2,7,715200.0,51.0,0,1
APP000570,759,3,1,17,0,0,2,4,314900.0,20.0,2,1
APP000571,862,6,3,23,2,30,2,3,897700.0,59.3,0,0
APP000572,605,4,2,1,1,90,4,6,237800.0,99.7,0,0
APP000573,799,2,2,203,0,0,1,4,6600.0,22.8,0,0
APP000574,839,1,1,149,1,30,3,3,517000.0,46.7,0,0
APP000575,739,1,1,26,0,0,6,6,600100.0,2.4,0,0
APP000576,815,3,1,24,0,0,0,2,217600.0,95.7,0,0
APP000577,765,2,2,10,0,0,2,3,64500.0,39.0,0,0
APP000578,707,4,3,6,1,120,4,7,1119500.0,64.1,0,0
APP000579,688,4,2,49,0,0,3,3,362400.0,12.7,1,0
APP000580,687,3,1,5,0,0,5,7,557400.0,62.2,0,0
APP000581,900,3,0,137,2,180,1,2,128800.0,46.3,0,0
APP000582,565,2,1,11,0,0,2,5,731000.0,31.7,1,0
APP000583,547,3,3,2,0,0,2,4,812900.0,89.6,0,0
APP000584,550,3,3,41,0,0,4,7,776700.0,17.0,0,0
APP000585,648,1,0,39,0,0,2,6,275100.0,39.8,0,0
APP000586,606,0,0,91,2,90,3,5,475800.0,59.2,0,0
APP000587,776,2,1,40,0,0,2,3,317200.0,74.1,0,0
APP000588,774,3,3,13,0,0,2,5,1319600.0,85.6,0,0
APP000589,626,6,1,168,0,0,0,0,625000.0,95.4,0,0
APP000590,696,2,1,29,2,30,1,2,68500.0,57.5,0,0
APP000591,691,3,1,23,2,90,1,3,269100.0,73.1,0,0
APP000592,794,0,0,131,0,0,5,5,358000.0,71.7,0,0
APP000593,597,6,0,54,0,0,1,2,217200.0,36.3,1,0
APP000594,759,8,0,37,0,0,2,2,1383100.0,20.2,0,0
APP000595,765,3,3,5,0,0,5,6,154800.0,89.5,0,0
APP000596,689,2,2,20,1,60,2,3,445500.0,95.0,0,0
APP000597,563,2,0,56,0,0,1,2,1676900.0,91.4,0,0
APP000598,668,2,2,13,0,0,2,6,40900.0,42.2,0,0
APP000599,665,3,0,47,0,0,1,5,449300.0,32.2,0,0
APP000600,661,3,2,11,0,0,1,2,2132800.0,92.0,0,0
APP000601,687,3,1,289,0,0,1,1,660500.0,70.5,0,0
APP000602,644,2,2,47,0,0,0,3,386100.0,41.8,1,0
APP000603,592,4,4,27,1,120,5,6,149600.0,82.7,0,0
APP000604,731,4,3,25,0,0,3,7,148400.0,33.7,0,0
APP000605,624,2,1,81,0,0,0,5,89900.0,44.0,2,0
APP000606,643,2,2,21,0,0,2,3,810200.0,89.3,0,0
APP000607,765,3,3,56,3,90,0,4,408400.0,27.7,0,0
APP000608,726,7,2,91,1,120,1,4,677500.0,89.0,0,0
APP000609,660,5,2,17,1,90,3,5,1290200.0,21.2,0,0
APP000610,658,2,2,57,0,0,0,1,819000.0,23.3,0,0
APP000611,664,2,2,8,0,0,1,1,240600.0,29.9,0,0
APP000612,699,4,0,19,0,0,2,4,1415600.0,84.8,0,0
APP000613,677,6,2,157,1,60,1,2,652000.0,43.5,0,0
APP000614,842,2,2,98,0,0,1,3,5500.0,24.0,0,1
APP000615,673,2,2,24,3,30,1,7,545200.0,42.3,0,0
APP000616,805,3,3,75,0,0,2,3,186000.0,3.3,0,0
APP000617,656,2,0,62,2,180,5,8,560600.0,46.5,0,0
APP000618,761,7,2,0,0,0,1,1,712500.0,9.0,1,0
APP000619,653,2,2,34,1,120,1,2,633400.0,22.3,0,0
APP000620,789,3,2,70,0,0,2,4,345100.0,56.8,1,0
APP000621,780,3,3,87,0,0,2,4,19600.0,85.3,0,0
APP000622,540,5,0,154,0,0,2,2,821000.0,69.3,0,0
APP000623,683,0,0,14,0,0,3,5,658500.0,35.2,0,0
APP000624,759,2,1,24,1,30,2,2,965200.0,5.8,0,0
APP000625,676,4,3,10,1,90,1,2,2323400.0,85.5,0,0
APP000626,718,3,2,22,0,0,3,6,791900.0,9.1,0,0
APP000627,739,1,1,12,3,30,1,4,1047000.0,36.7,0,0
APP000628,831,4,2,0,1,30,2,2,263300.0,96.7,0,0
APP000629,650,2,2,144,0,0,3,6,153400.0,28.9,0,0
APP000630,753,3,1,59,0,0,1,3,331800.0,95.5,1,0
APP000631,579,2,1,58,0,0,1,6,1861300.0,56.4,0,0
APP000632,682,2,2,196,0,0,3,5,1416200.0,91.8,0,2
APP000633,645,2,2,6,0,0,3,7,1159400.0,12.5,0,0
APP000634,691,3,2,150,0,0,5,8,256700.0,52.9,0,0
APP000635,789,3,2,27,3,60,2,5,722100.0,10.3,0,0
APP000636,697,5,2,72,0,0,2,4,279500.0,87.8,0,0
APP000637,685,1,1,32,1,30,5,6,44200.0,99.7,2,0
APP000638,879,4,2,3,0,0,1,3,1663600.0,25.9,0,0
APP000639,699,2,1,92,2,30,3,5,105700.0,97.4,0,0
APP000640,765,3,2,16,0,0,3,4,236900.0,48.1,0,0
APP000641,690,7,1,40,0,0,1,2,989000.0,85.1,0,0
APP000642,660,6,4,41,2,120,1,2,985600.0,48.2,0,0
APP000643,682,1,1,31,1,60,1,3,368000.0,55.6,0,0
APP000644,891,2,2,86,0,0,2,5,602300.0,53.3,0,2
APP000645,628,1,1,10,0,0,4,5,361800.0,39.9,0,0
APP000646,746,1,1,59,0,0,1,2,813900.0,28.1,0,2
APP000647,604,2,1,106,2,30,1,2,460000.0,25.9,0,0
APP000648,663,2,0,23,0,0,3,4,893000.0,73.5,0,0
APP000649,662,4,4,111,2,60,0,2,69300.0,91.3,0,0
APP000650,726,3,2,7,0,0,1,5,47300.0,54.5,0,0
APP000651,688,1,1,25,0,0,1,2,387000.0,22.4,0,0
APP000652,790,1,0,0,0,0,1,1,119300.0,99.2,0,0
APP000653,706,0,0,39,0,0,6,7,155500.0,71.5,0,0
APP000654,784,1,1,34,3,90,0,0,1078300.0,48.6,0,0
APP000655,625,2,2,41,0,0,5,5,61500.0,94.2,2,0
APP000656,668,1,1,26,0,0,4,8,456200.0,69.1,0,0
APP000657,623,3,3,65,0,0,1,2,89200.0,62.8,0,0
APP000658,685,3,3,13,4,60,3,4,534700.0,17.4,2,0
APP000659,800,3,1,43,3,30,0,3,8000.0,62.8,0,0
APP000660,722,2,2,16,0,0,1,2,37800.0,32.3,0,0
APP000661,588,3,3,183,0,0,4,6,33900.0,30.1,0,0
APP000662,639,3,3,13,2,30,0,0,759800.0,19.4,0,0
APP000663,613,2,2,3,1,90,2,5,83600.0,21.5,0,0
APP000664,746,1,1,5,0,0,0,1,1365200.0,98.6,0,1
APP000665,748,5,3,31,0,0,1,4,672200.0,88.1,1,0
APP000666,763,6,2,12,0,0,2,6,380800.0,89.4,0,0
APP000667,773,4,2,191,0,0,1,3,406600.0,42.4,0,0
APP000668,766,1,1,186,4,120,4,4,246500.0,16.6,0,0
APP000669,728,3,2,7,1,30,2,3,85200.0,67.3,0,0
APP000670,640,4,0,34,1,30,1,4,523700.0,72.2,0,0
APP000671,725,7,1,48,2,90,2,4,614500.0,8.9,0,0
APP000672,548,3,3,56,0,0,1,2,351000.0,22.1,0,1
APP000673,768,5,3,19,0,0,0,0,898400.0,84.3,0,0
APP000674,692,3,3,170,0,0,3,5,742500.0,82.7,0,0
APP000675,561,4,3,249,0,0,1,3,687300.0,7.5,0,0
APP000676,663,2,2,59,1,90,2,2,1561800.0,8.8,0,0
APP000677,733,2,2,66,1,60,2,3,510000.0,72.5,0,0
APP000678,754,1,1,53,2,30,2,6,520500.0,27.2,0,0
APP000679,596,2,1,96,1,30,2,2,335600.0,97.6,0,0
APP000680,895,0,0,124,0,0,0,0,83500.0,17.8,0,0
APP000681,643,3,1,110,0,0,3,3,386100.0,8.6,0,0
APP000682,666,3,2,39,2,30,3,7,45000.0,33.9,0,0
APP000683,617,4,4,73,0,0,2,3,1647400.0,99.9,0,0
APP000684,612,2,1,98,2,30,1,2,761400.0,18.4,0,0
APP000685,675,2,0,2,0,0,3,5,28000.0,35.7,0,0
APP000686,570,3,0,72,1,30,0,3,458300.0,3.9,0,0
APP000687,784,4,2,69,0,0,1,2,73200.0,24.5,0,0
APP000688,546,11,3,28,4,60,5,9,288400.0,41.9,0,0
APP000689,648,2,1,9,0,0,1,6,93500.0,86.5,0,2
APP000690,716,5,1,44,2,90,2,2,230600.0,1.2,0,0
APP000691,719,9,2,29,0,0,4,6,20400.0,27.0,0,0
APP000692,777,1,0,3,0,0,4,5,1323800.0,27.5,0,0
APP000693,661,4,3,57,0,0,1,2,60900.0,68.9,0,0
APP000694,680,1,1,8,0,0,3,5,180300.0,8.2,0,0
APP000695,598,2,1,28,3,120,2,4,118800.0,27.3,0,0
APP000696,697,2,2,41,0,0,1,6,401200.0,65.6,0,0
APP000697,557,2,0,68,0,0,2,5,80000.0,19.2,1,0
APP000698,728,5,2,2,0,0,1,3,1985100.0,19.9,0,0
APP000699,516,1,1,73,0,0,2,3,304600.0,86.7,0,1
APP000700,664,2,2,42,0,0,5,9,298700.0,25.3,1,0
APP000701,632,2,2,46,0,0,4,7,91100.0,27.1,0,1
APP000702,689,4,2,57,1,60,1,3,1333300.0,77.0,0,0
APP000703,596,5,3,12,0,0,2,6,470100.0,64.4,0,0
APP000704,765,4,1,19,0,0,1,3,55800.0,52.3,0,0
APP000705,660,6,6,20,0,0,2,4,383500.0,51.6,0,1
APP000706,753,4,1,82,4,60,2,2,243200.0,45.9,0,0
APP000707,667,2,2,90,2,30,1,1,671400.0,10.8,0,0
APP000708,683,4,4,121,1,60,4,7,870900.0,97.0,0,0
APP000709,648,1,1,96,0,0,6,7,1112700.0,64.6,2,0
APP000710,725,1,1,26,0,0,1,2,327400.0,46.6,2,0
APP000711,570,6,3,40,2,30,1,5,1464500.0,46.3,0,1
APP000712,696,5,2,171,3,60,0,4,476800.0,12.6,0,0
APP000713,701,1,1,38,1,90,3,5,641400.0,48.2,0,0
APP000714,677,3,1,21,0,0,3,3,164200.0,29.8,0,0
APP000715,671,1,0,5,4,120,0,2,66400.0,1.6,0,1
APP000716,567,4,2,71,0,0,4,7,349500.0,39.4,0,0
APP000717,812,5,1,35,0,0,2,4,194100.0,63.5,0,0
APP000718,810,0,0,219,3,30,2,4,849600.0,36.3,0,0
APP000719,585,5,2,29,0,0,2,7,100100.0,23.9,2,0
APP000720,685,5,4,52,1,60,0,0,460700.0,58.7,0,0
APP000721,803,3,2,38,5,60,1,3,278400.0,23.8,0,0
APP000722,660,4,3,68,1,30,8,10,32600.0,59.7,0,0
APP000723,554,3,2,67,1,90,1,1,42100.0,93.2,0,0
APP000724,700,3,2,122,0,0,4,7,66100.0,48.7,0,0
APP000725,744,6,5,51,1,30,1,3,309900.0,73.0,0,0
APP000726,746,3,2,15,0,0,1,5,1053500.0,70.7,0,0
APP000727,549,2,1,39,5,30,2,3,34600.0,89.7,0,0
APP000728,723,3,0,6,1,30,1,1,215000.0,2.8,0,0
APP000729,674,2,1,69,3,120,1,3,5400.0,22.8,0,0
APP000730,724,1,1,19,0,0,0,0,385300.0,45.0,2,0
APP000731,721,3,0,5,0,0,1,1,79600.0,16.5,0,0
APP000732,749,5,2,21,0,0,2,6,78200.0,19.9,0,1
APP000733,786,4,4,33,0,0,3,4,1424100.0,49.1,0,0
APP000734,783,6,3,12,0,0,3,6,956600.0,20.6,0,0
APP000735,718,3,3,31,0,0,4,5,705300.0,8.6,0,0
APP000736,590,4,4,72,0,0,2,2,1105700.0,41.8,0,0
APP000737,739,2,2,85,0,0,1,5,579600.0,88.8,0,0
APP000738,762,5,2,56,0,0,4,5,534900.0,94.5,1,0
APP000739,663,4,0,6,0,0,1,2,149300.0,26.3,0,0
APP000740,633,4,1,29,0,0,2,4,4100.0,14.4,0,0
APP000741,594,5,3,179,0,0,3,5,38200.0,55.6,0,0
APP000742,595,2,2,8,3,60,4,5,90000.0,23.0,1,0
APP000743,804,0,0,9,0,0,2,4,65100.0,53.1,0,0
APP000744,694,2,2,269,0,0,0,2,481400.0,30.2,0,0
APP000745,621,6,0,88,0,0,3,5,722100.0,99.4,0,0
APP000746,740,2,1,50,2,30,2,2,44300.0,32.7,0,0
APP000747,653,1,1,44,0,0,1,4,78800.0,25.6,1,0
APP000748,646,3,2,16,1,60,4,7,136600.0,9.4,0,0
APP000749,668,0,0,41,0,0,2,4,455000.0,7.2,0,0
APP000750,820,3,2,15,1,90,4,5,684900.0,45.6,0,0
APP000751,586,4,2,39,2,30,1,2,253600.0,57.0,1,0
APP000752,661,4,2,1,0,0,4,5,369900.0,63.5,0,0
APP000753,755,2,1,16,0,0,3,4,134000.0,0.9,0,0
APP000754,520,2,2,35,0,0,1,2,37200.0,93.0,0,0
APP000755,709,2,0,36,2,60,3,4,256100.0,0.9,0,0
APP000756,896,2,2,151,1,30,1,2,80100.0,46.0,0,2
APP000757,647,3,2,1,0,0,2,6,968200.0,75.6,0,0
APP000758,709,2,1,66,0,0,2,4,1197000.0,76.4,0,0
APP000759,545,6,0,60,1,60,1,3,22600.0,44.5,0,1
APP000760,800,3,3,239,0,0,3,4,931800.0,33.2,0,0
APP000761,761,2,1,29,0,0,4,4,381100.0,84.1,0,0
APP000762,708,1,1,5,0,0,2,2,720100.0,85.7,0,0
APP000763,654,4,2,21,0,0,4,6,63100.0,47.3,0,0
APP000764,659,0,0,27,0,0,4,5,203900.0,63.0,0,0
APP000765,816,4,1,36,0,0,0,4,91600.0,89.0,0,0
APP000766,760,2,0,29,0,0,2,2,830100.0,29.5,0,0
APP000767,686,2,2,67,0,0,2,4,10100.0,28.5,0,0
APP000768,610,7,2,16,1,120,1,4,17100.0,54.3,0,0
APP000769,671,3,1,88,2,30,0,1,669800.0,81.8,0,0
APP000770,754,2,1,32,0,0,2,2,9700.0,18.6,0,1
APP000771,673,3,1,57,5,180,4,6,90600.0,56.7,2,0
APP000772,725,4,0,27,0,0,1,1,1155600.0,85.1,0,0
APP000773,713,3,0,138,0,0,2,6,99900.0,87.1,0,0
APP000774,606,0,0,89,0,0,1,3,121100.0,7.3,0,0
APP000775,580,5,1,48,1,60,3,5,423400.0,68.1,0,0
APP000776,595,5,3,86,0,0,1,2,718800.0,55.5,0,0
APP000777,900,1,1,47,0,0,1,4,113600.0,75.3,0,0
APP000778,814,2,2,19,0,0,4,6,136500.0,61.9,1,1
APP000779,527,1,1,22,0,0,2,5,3062600.0,36.1,0,0
APP000780,763,4,2,360,1,30,1,4,197700.0,91.8,0,0
APP000781,769,1,1,53,0,0,2,4,49300.0,75.6,0,0
APP000782,819,0,0,23,2,60,0,2,48900.0,55.3,0,1
APP000783,770,1,0,1,0,0,3,4,407100.0,63.4,0,1
APP000784,575,2,2,188,4,60,3,5,56500.0,80.2,0,0
APP000785,634,3,3,29,0,0,2,4,64900.0,22.1,0,0
APP000786,676,3,3,12,2,30,0,2,37400.0,49.4,0,0
APP000787,612,4,2,17,2,30,4,7,718900.0,50.2,0,0
APP000788,733,2,2,49,1,90,0,5,562400.0,85.5,0,0
APP000789,666,2,2,77,0,0,2,5,1096500.0,13.0,0,0
APP000790,859,1,1,55,2,90,4,7,978000.0,49.4,0,0
APP000791,611,2,2,292,1,30,2,5,468600.0,39.3,0,0
APP000792,700,4,1,39,2,30,2,4,153000.0,20.3,0,1
APP000793,867,7,1,51,0,0,3,4,804700.0,33.8,0,0
APP000794,673,3,2,85,3,60,3,3,1276700.0,77.4,1,0
APP000795,621,3,3,60,5,90,2,4,46600.0,20.6,0,0
APP000796,754,3,0,91,0,0,1,2,430100.0,28.4,0,1
APP000797,756,2,2,30,2,30,2,4,452500.0,38.7,0,0
APP000798,632,3,1,6,0,0,2,6,423400.0,57.6,0,1
APP000799,657,3,2,10,0,0,1,1,891100.0,19.6,1,0
APP000800,539,3,3,17,1,60,0,5,433200.0,57.0,0,1
APP000801,633,7,1,85,0,0,4,6,117800.0,41.4,0,0
APP000802,642,1,1,36,0,0,1,3,323800.0,96.5,0,0
APP000803,854,2,2,115,1,90,1,4,360100.0,46.8,0,0
APP000804,707,5,5,48,0,0,1,2,281700.0,29.7,0,0
APP000805,724,4,3,30,0,0,0,4,78000.0,23.6,0,0
APP000806,653,2,0,7,0,0,4,5,1290300.0,28.0,2,0
APP000807,760,5,0,121,0,0,4,7,682800.0,40.0,1,0
APP000808,639,2,2,102,1,90,3,5,903900.0,29.1,0,0
APP000809,688,4,1,45,2,30,0,3,896600.0,22.1,0,0
