applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,total_financial_obligation_ratio,disposable_income_ratio,loan_to_monthly_income,debt_per_account,unsecured_loan_percentage,income_stability_score,financial_burden_score,has_payment_delays,severe_delinquency_flag,payment_delinquency_score,spending_stability,spending_pattern_score,bounce_check_severity,payment_reliability_score,digital_txn_propensity,cash_dependency_score,account_management_score,financial_discipline_score,spend_to_income_ratio,discretionary_spend_amount,financial_stress_indicator,estimated_delinquency_6m,delinquency_trend,balance_volatility_category,balance_stability_score,credit_maturity_score,active_account_ratio,enquiry_velocity_6m,enquiry_acceleration,recent_enquiry_intensity,debt_growth_indicator,projected_total_debt,projected_dti_after_loan,rolling_risk_score_6m,credit_trend_indicator,total_past_defaults,has_past_defaults,has_writeoff,has_settlements,enquiry_rate_monthly,enquiry_rate_6m,high_enquiry_flag,credit_hungry_score,credit_score_category,credit_score_normalized,negative_events_count,credit_history_quality,delinquency_rate,bureau_default_probability,credit_mix_score,enquiry_to_account_ratio,bureau_risk_score
APP000032,2025-12-19,Male,48,Bachelor,Divorced,4,Owned,2,Bangalore,Self-Employed,Healthcare,281000.0,0,0,Home Loan,828000.0,360,8.22,857,2,2,11,0,0,1,2,129800.0,90.9,0,0,81700.0,0.113,12700.0,51.8,48.2,0,77.1,25,27.6,1,0,0.462,2.947,0.441,6203.0,0.265,3.489,0.9,0,0.0469421708185053,0.3573,0.1927,35.36,64900.0,9.1,0.0,0.3966,0,0,0.0,0.8985,0.6322,0,0.8855,0.9615,0.276,0.9167,0.8988,0.5423,6121.4,0,0,0.0,Low,0.8875,0.0917,1.0,0.1667,0,0.5,0.8645,957800.0,3.4085,0.0539,Stable,0,0,0,0,0.1667,0.1667,0,0.1,Excellent,0.9283,0,0.7625,0.0,0.0487,0.6545,1.0,0.1156
APP000033,2025-03-30,Male,33,Bachelor,Married,1,Rented,0,Chennai,Freelancer,Banking/Finance,452000.0,3,3,Auto Loan,1615000.0,36,9.82,762,4,4,13,0,0,4,8,211200.0,74.4,0,0,87600.0,0.188,31200.0,62.4,37.6,0,72.9,22,14.8,1,0,0.467,3.573,0.795,51975.0,1.38,2.326,1.1,0,0.02,1.4733,-1.2083,42.88,52800.0,25.6,0.75,0.8393,0,0,0.0,0.8418,0.6893,0,0.8645,0.9565,0.148,0.9167,0.8734,0.8283,11731.2,0,0,0.0,Low,0.8142,0.1083,1.0,0.6667,0,0.5,0.8844,1826200.0,4.0403,0.1364,Stable,0,0,0,0,0.6667,0.6667,0,0.4,Excellent,0.77,0,0.6267,0.0,0.172,0.772,2.0,0.278
APP000034,2025-04-03,Female,48,Bachelor,Single,1,Living with Parents,5,Kolkata,Salaried,Manufacturing,329000.0,7,2,Personal Loan,828000.0,36,13.36,756,3,2,28,0,0,2,4,529700.0,1.5,0,1,51500.0,0.067,16200.0,65.2,34.8,0,95.6,31,27.5,1,0,1.61,2.517,0.769,28042.0,1.023,1.878,2.3,0,0.096,1.3448,-0.6139,30.2,176566.67,98.5,0.25,1.1816,0,0,0.0,0.9372,0.7376,0,0.978,0.9688,0.275,0.9167,0.9474,0.5909,5637.6,0,0,0.0,Low,0.9331,0.2333,0.6667,0.3333,0,0.5,0.6099,1357700.0,4.1267,0.0601,Stable,1,1,0,1,0.3333,0.3333,0,0.2,Excellent,0.76,1,0.6667,0.0,0.196,0.3075,1.3333,0.238
APP000035,2025-06-16,Female,33,Bachelor,Single,0,Rented,10,Hyderabad,Salaried,IT/Software,100000.0,0,0,Business Loan,342000.0,84,14.88,741,5,0,64,0,0,2,3,114500.0,81.5,0,0,17800.0,0.05,7400.0,46.2,53.8,0,84.0,40,13.6,0,0,1.145,3.42,0.454,6576.0,0.789,2.136,5.3,0,0.12425,1.0181,-0.677,41.04,22900.0,18.5,0.0,0.8309,0,0,0.0,0.9524,0.6091,0,0.92,0.9756,0.136,1.0,0.9537,0.888,3981.2,0,0,0.0,Low,0.95,0.5333,0.0,0.3333,1,0.6667,0.7492,456500.0,4.565,0.055,Stable,0,0,0,0,0.25,0.3333,0,0.2,Good,0.735,0,0.7342,0.0,0.146,0.9075,0.6,0.1927
APP000036,2025-04-09,Female,43,High School,Single,1,Rented,3,Delhi,Salaried,Healthcare,646000.0,3,0,Home Loan,3943000.0,300,8.75,604,2,1,33,0,0,3,4,467300.0,83.4,0,1,50800.0,0.109,28900.0,66.7,33.3,2,73.2,25,30.8,0,0,0.723,6.104,0.378,32417.0,0.602,0.944,2.8,0,0.2163374613003096,0.7468,-0.1388,73.24,233650.0,16.6,0.0,0.5832,0,0,0.0,0.9017,0.7374,2,0.766,0.9615,0.308,1.0,0.8769,0.5368,9623.7,1,0,0.0,Low,0.8914,0.275,0.5,0.5,2,0.75,0.894,4410300.0,6.8271,0.1327,Stable,1,1,0,1,0.3333,0.5,0,0.3,Fair,0.5067,2,0.5084,0.0,0.3173,0.617,2.0,0.3661
APP000037,2025-09-26,Male,21,Bachelor,Divorced,3,Owned,1,Kolkata,Freelancer,Manufacturing,261000.0,1,1,Personal Loan,287000.0,12,14.45,756,2,0,155,2,60,1,3,555000.0,35.7,0,1,49200.0,0.468,9400.0,55.3,44.7,0,92.4,32,35.6,1,1,2.126,1.1,0.519,25830.0,1.188,2.262,12.9,0,0.2793333333333333,1.6129,-0.6202,13.2,277500.0,64.3,0.5,1.3625,1,0,1.0,0.6812,0.5915,2,0.862,0.9697,0.356,0.9167,0.8242,0.4322,4201.8,2,1,0.4762,Medium,0.5634,1.0,0.0,0.1667,-1,0.3333,0.3409,842000.0,3.2261,0.5004,Improving,3,1,0,1,0.25,0.1667,0,0.1,Excellent,0.76,1,0.84,100.0,0.3293,0.3785,1.5,0.2327
APP000038,2025-04-11,Male,59,PhD,Married,0,Rented,8,Other,Self-Employed,Education,600000.0,4,1,Personal Loan,436000.0,60,17.12,568,1,1,21,5,90,1,2,71500.0,20.2,0,0,64700.0,0.686,20800.0,30.5,69.5,0,88.1,31,10.2,0,0,0.119,0.727,0.327,10864.0,0.217,1.294,1.8,1,0.2923,0.2411,0.367,8.72,71500.0,79.8,0.2,0.2108,1,1,2.3,0.5931,0.3914,0,0.9405,0.9688,0.102,1.0,0.8541,0.416,14456.0,1,3,0.5882,High,0.4046,0.175,1.0,0.1667,0,0.5,0.8591,507500.0,0.8458,1.1258,Stable,5,1,0,0,0.1667,0.1667,0,0.1,Fair,0.4467,0,0.5384,500.0,0.5913,0.201,2.0,0.4541
APP000039,2025-07-31,Female,49,High School,Single,2,Rented,1,Kolkata,Salaried,Manufacturing,279000.0,2,0,Home Loan,1374000.0,120,9.33,666,2,0,12,1,60,3,3,322400.0,79.9,0,0,69300.0,0.577,14500.0,50.4,49.6,0,94.5,36,39.6,0,0,1.156,4.925,0.787,17652.0,0.759,2.981,1.0,1,0.2312388888888888,0.9903,-0.3827,59.1,161200.0,20.1,0.0,0.9262,1,0,0.6,0.6341,0.543,0,0.9725,0.973,0.396,1.0,0.8792,0.6237,7192.0,1,1,0.9091,High,0.4795,0.1,0.0,0.5,3,1.0,0.81,1696400.0,6.0803,0.5331,Stable,1,1,0,0,0.25,0.5,0,0.3,Good,0.61,0,0.565,50.0,0.3093,0.5995,1.5,0.3452
APP000040,2025-01-17,Male,32,Bachelor,Single,0,Owned,4,Delhi,Salaried,Healthcare,479000.0,6,0,Education Loan,1490000.0,60,10.28,614,3,3,63,0,0,0,1,433000.0,3.0,0,0,50500.0,0.168,19000.0,41.3,58.7,0,84.6,26,16.4,0,0,0.904,3.111,0.626,31864.0,0.798,1.265,5.2,0,0.1318966597077244,0.9791,-0.274,37.33,144333.33,97.0,0.0,0.7888,0,0,0.0,0.8562,0.546,0,0.923,0.963,0.164,1.0,0.9261,0.476,11153.0,0,0,0.0,Low,0.8336,0.525,1.0,0.0,-1,0.0,0.7748,1923000.0,4.0146,0.0504,Improving,0,0,0,0,0.0833,0.0,0,0.0,Fair,0.5233,0,0.6666,0.0,0.1907,0.315,0.3333,0.1954
APP000041,2025-02-22,Male,21,Bachelor,Married,1,Owned,0,Ahmedabad,Salaried,IT/Software,337000.0,0,0,Home Loan,2017000.0,240,8.47,628,3,0,232,1,120,1,3,143600.0,71.2,0,0,47400.0,0.627,12300.0,63.1,36.9,1,77.5,29,5.9,2,0,0.426,5.985,0.592,17466.0,0.622,1.688,19.3,1,0.2736279426310584,0.7072,-0.06,71.82,47866.67,28.8,0.0,0.5346,1,1,0.8,0.6146,0.6261,1,0.8375,0.9667,0.059,0.8333,0.7694,0.438,4538.7,2,1,0.9091,High,0.444,1.0,0.0,0.1667,-1,0.3333,0.9335,2160600.0,6.4113,0.5281,Stable,1,1,0,0,0.25,0.1667,0,0.1,Fair,0.5467,2,0.7134,33.33,0.328,0.656,1.0,0.27
APP000042,2025-01-06,Male,37,Master,Single,4,Owned,6,Other,Self-Employed,Education,371000.0,8,1,Personal Loan,826000.0,24,14.27,698,2,2,19,0,0,0,1,33300.0,62.3,0,0,25200.0,0.05,17600.0,37.4,62.6,2,80.5,23,30.0,1,0,0.09,2.226,0.182,39764.0,1.286,0.815,1.6,0,0.0304999999999999,1.3041,-0.8553,26.72,16650.0,37.7,0.1111,0.4764,0,0,0.0,0.9524,0.5475,2,0.8025,0.9583,0.3,0.9167,0.8817,0.5693,11017.6,1,0,0.0,Low,0.95,0.1583,1.0,0.0,-1,0.0,0.9612,859300.0,2.3162,0.055,Improving,0,0,0,0,0.0833,0.0,0,0.0,Good,0.6633,1,0.6433,0.0,0.1347,0.5115,0.5,0.1744
APP000043,2025-10-05,Male,21,High School,Married,2,Owned,3,Pune,Salaried,Education,778000.0,4,4,Credit Card,323000.0,12,35.97,885,5,1,267,1,60,1,3,204300.0,28.7,2,2,199400.0,0.09,50400.0,48.8,51.2,1,83.9,39,27.5,1,0,0.263,0.415,0.753,32444.0,0.5,3.076,22.2,0,0.2770833333333333,0.5529,-0.2774,4.98,40860.0,71.3,0.8,0.4811,1,0,0.6,0.9174,0.6168,1,0.8695,0.975,0.275,0.9167,0.898,0.7774,25804.8,2,1,0.9091,Low,0.9102,1.0,0.2,0.1667,-1,0.3333,0.6126,527300.0,0.6778,0.367,Stable,5,1,1,1,0.25,0.1667,0,0.1,Excellent,0.975,5,0.8675,20.0,0.3633,0.6435,0.6,0.2414
APP000044,2025-08-06,Female,39,PhD,Married,1,Owned,2,Delhi,Salaried,Government,100000.0,8,2,Business Loan,834000.0,120,13.03,802,2,2,28,0,0,2,3,366100.0,3.4,0,0,5200.0,0.353,7100.0,40.1,59.9,4,78.9,31,18.2,0,0,3.661,8.34,0.619,12467.0,1.496,0.624,2.3,0,0.1445,2.2282,-1.348,100.08,183050.0,96.6,0.2222,2.0989,0,0,0.0,0.7391,0.5024,4,0.6945,0.9688,0.182,1.0,0.7995,0.852,4252.9,1,0,0.0,Medium,0.661,0.2333,1.0,0.3333,1,0.6667,0.6949,1200100.0,12.001,0.2259,Stable,0,0,0,0,0.25,0.3333,0,0.2,Excellent,0.8367,1,0.705,0.0,0.1053,0.217,1.5,0.1812
APP000045,2025-01-12,Male,39,Bachelor,Married,1,Mortgaged,13,Mumbai,Business Owner,IT/Software,535000.0,4,2,Education Loan,1235000.0,60,8.87,653,3,3,104,4,180,4,6,942700.0,25.0,0,1,45800.0,0.058,21300.0,31.4,68.6,3,89.9,30,9.6,1,3,1.762,2.308,0.548,25559.0,0.573,1.027,8.7,1,0.6817500000000001,0.9257,-0.0508,27.7,314233.33,75.0,0.4,1.0411,1,1,2.2,0.9452,0.5034,9,0.4995,0.9677,0.096,0.9167,0.7584,0.4778,14611.8,2,2,0.4878,Low,0.9421,0.8667,1.0,0.6667,2,0.6667,0.5671,2177700.0,4.0705,0.8774,Stable,5,1,0,1,0.5,0.6667,0,0.4,Good,0.5883,3,0.6275,133.33,0.6447,0.425,2.0,0.5141
APP000046,2025-06-20,Female,25,Master,Married,2,Owned,3,Bangalore,Self-Employed,Manufacturing,657000.0,2,2,Personal Loan,1840000.0,60,15.02,701,3,2,53,1,30,2,4,285400.0,45.2,0,0,116500.0,0.679,22800.0,36.6,63.4,0,80.9,24,22.1,0,1,0.434,2.801,0.113,43793.0,0.8,2.128,4.4,0,0.0888065449010654,0.8868,-0.2164,33.61,95133.33,54.8,0.6667,0.4475,1,0,0.5,0.5956,0.4349,2,0.8045,0.96,0.221,1.0,0.8005,0.4164,14455.2,1,1,0.9091,High,0.4091,0.4417,0.6667,0.3333,0,0.5,0.8657,2125400.0,3.235,0.5837,Stable,1,1,0,0,0.3333,0.3333,0,0.2,Good,0.6683,0,0.6825,33.33,0.2493,0.526,1.3333,0.2599
APP000047,2025-05-09,Male,46,High School,Single,0,Mortgaged,0,Chennai,Salaried,Healthcare,220000.0,1,1,Education Loan,1013000.0,120,10.74,814,1,1,0,0,0,0,0,1087900.0,10.5,0,0,22200.0,0.161,13500.0,61.4,38.6,0,89.8,31,13.2,0,0,4.945,4.605,0.458,13805.0,0.753,1.211,0.0,0,0.0215,1.742,-0.4894,55.25,1087900.0,89.5,0.5,2.3413,0,0,0.0,0.8613,0.6882,0,0.949,0.9688,0.132,1.0,0.938,0.7364,5211.0,0,0,0.0,Low,0.8404,0.0,1.0,0.0,0,0.0,0.4822,2100900.0,9.5495,0.0483,Stable,0,0,0,0,0.0,0.0,0,0.0,Excellent,0.8567,0,0.7283,0.0,0.0573,0.1525,0.0,0.1102
APP000048,2025-07-25,Male,43,Master,Married,1,Owned,16,Other,Freelancer,Education,198000.0,13,2,Home Loan,747000.0,300,8.24,708,2,2,226,0,0,2,5,1396200.0,68.4,0,0,27400.0,0.217,8300.0,56.8,43.2,0,82.5,39,37.6,1,0,7.052,3.773,0.795,5885.0,0.357,1.661,18.8,0,0.068,1.767,0.14,45.27,698100.0,31.6,0.1429,3.1664,0,0,0.0,0.8217,0.6441,0,0.9125,0.975,0.376,0.9167,0.8865,0.503,3585.6,0,0,0.0,Medium,0.7863,1.0,1.0,0.3333,-1,0.4,0.3485,2143200.0,10.8242,0.1051,Improving,0,0,0,0,0.4167,0.3333,0,0.2,Good,0.68,0,0.8,0.0,0.168,0.542,2.5,0.184
APP000049,2025-06-23,Male,44,Master,Married,3,Rented,0,Hyderabad,Salaried,Manufacturing,436000.0,3,2,Auto Loan,444000.0,48,10.69,635,3,1,46,0,0,3,4,819200.0,58.7,0,0,52500.0,0.249,15200.0,68.4,31.6,0,77.8,31,35.9,2,0,1.879,1.018,0.761,11409.0,0.314,1.445,3.8,0,0.10625,0.6898,0.2677,12.22,273066.67,41.3,0.5,1.0741,0,0,0.0,0.8006,0.719,0,0.889,0.9688,0.359,0.8333,0.8458,0.4183,4803.2,0,0,0.0,Medium,0.756,0.3833,0.3333,0.5,2,0.75,0.3515,1263200.0,2.8972,0.1347,Stable,0,0,0,0,0.3333,0.5,0,0.3,Fair,0.5583,0,0.5958,0.0,0.2367,0.5935,1.3333,0.2996
APP000050,2025-04-04,Male,35,Bachelor,Married,1,Rented,3,Delhi,Salaried,Government,100000.0,3,2,Home Loan,517000.0,240,9.34,759,8,1,26,0,0,2,4,154400.0,95.9,0,0,25500.0,0.747,5500.0,54.4,45.6,0,95.9,28,28.7,1,0,1.544,5.17,0.674,4765.0,0.572,3.06,2.2,0,0.0676,0.8806,-0.232,62.04,19300.0,4.1,0.5,0.9914,0,0,0.0,0.5724,0.5525,0,0.9795,0.9655,0.287,0.9167,0.8385,0.66,2508.0,0,0,0.0,High,0.3666,0.2167,0.125,0.3333,0,0.5,0.77,671400.0,6.714,0.2641,Stable,0,0,0,0,0.3333,0.3333,0,0.2,Excellent,0.765,0,0.6858,0.0,0.134,0.9795,0.5,0.2013
APP000051,2025-03-07,Female,21,Bachelor,Married,2,Rented,5,Pune,Self-Employed,IT/Software,1042000.0,4,4,Home Loan,7092000.0,120,9.2,666,5,3,62,2,120,4,6,8600.0,83.4,0,0,185000.0,0.314,35400.0,68.6,31.4,0,82.5,22,13.8,1,1,0.008,6.806,0.112,90608.0,1.043,2.131,5.2,1,0.2151666666666667,1.0451,-0.4507,81.67,1720.0,16.6,0.8,0.3497,1,1,1.2,0.761,0.7085,2,0.8125,0.9565,0.138,0.9167,0.8283,0.4077,11115.6,2,1,0.4762,Medium,0.6959,0.5167,0.6,0.6667,2,0.6667,0.9988,7100600.0,6.8144,0.5142,Stable,2,1,0,0,0.5,0.6667,0,0.4,Good,0.61,1,0.6083,40.0,0.4227,0.917,1.2,0.4089
APP000052,2025-03-26,Female,44,Bachelor,Married,1,Mortgaged,11,Mumbai,Salaried,IT/Software,427000.0,4,1,Education Loan,1834000.0,180,8.93,654,1,1,51,1,30,2,6,823000.0,8.7,2,0,72300.0,0.317,25900.0,53.1,46.9,0,91.5,33,24.9,3,1,1.927,4.295,0.12,18525.0,0.521,2.032,4.2,0,0.3981666666666666,0.9061,-0.2489,51.54,823000.0,91.3,0.2,0.9631,1,0,0.5,0.7593,0.5995,2,0.8575,0.9706,0.249,0.75,0.7958,0.7279,12147.1,1,1,0.9091,Medium,0.6932,0.425,1.0,0.3333,-2,0.3333,0.6903,2657000.0,6.2225,0.4751,Stable,3,1,1,0,0.5,0.3333,0,0.2,Good,0.59,2,0.6,100.0,0.4007,0.1435,6.0,0.3604
APP000053,2025-06-11,Female,32,High School,Single,1,Owned,5,Delhi,Self-Employed,Banking/Finance,643000.0,5,0,Business Loan,2445000.0,36,14.9,741,4,0,25,0,0,4,5,97500.0,18.6,0,0,32700.0,0.983,23400.0,61.3,38.7,0,80.4,31,26.7,1,0,0.152,3.802,0.136,84637.0,1.58,0.61,2.1,0,0.1039,1.6099,-1.0167,45.63,24375.0,81.4,0.0,0.5756,0,0,0.0,0.5043,0.5804,0,0.902,0.9688,0.267,0.9167,0.7871,0.4367,9055.8,0,0,0.0,High,0.2456,0.2083,0.0,0.6667,3,0.8,0.9617,2542500.0,3.9541,0.3749,Stable,0,0,0,0,0.4167,0.6667,0,0.4,Good,0.735,0,0.6292,0.0,0.186,0.493,1.25,0.2842
APP000054,2025-05-06,Female,21,Master,Married,1,Rented,8,Kolkata,Salaried,Manufacturing,396000.0,0,0,Business Loan,1985000.0,48,11.81,756,6,1,17,3,90,1,2,252200.0,45.8,0,0,39700.0,0.831,28400.0,60.5,39.5,0,72.4,30,6.6,0,0,0.637,5.013,0.15,52088.0,1.578,1.203,1.4,0,0.2862368686868687,1.7058,-1.4386,60.15,42033.33,54.2,0.0,0.7732,1,1,1.5,0.5461,0.5873,0,0.862,0.9677,0.066,1.0,0.8086,0.8606,11218.0,1,2,0.6452,High,0.319,0.1417,0.1667,0.1667,0,0.5,0.8873,2237200.0,5.6495,0.8693,Stable,3,1,0,0,0.1667,0.1667,0,0.1,Excellent,0.76,0,0.6883,50.0,0.346,0.729,0.3333,0.2865
APP000055,2025-12-29,Male,48,High School,Married,0,Mortgaged,7,Delhi,Salaried,Education,311000.0,10,4,Home Loan,1218000.0,120,9.47,798,4,1,3,3,60,0,3,63100.0,49.6,0,0,30600.0,0.18,14600.0,60.6,39.4,1,90.4,25,27.6,4,0,0.203,3.916,0.626,15741.0,0.607,1.181,0.2,0,0.2188333333333333,0.6479,-0.1703,47.0,15775.0,50.4,0.3636,0.4511,1,0,1.4,0.8475,0.6784,1,0.902,0.9615,0.276,0.6667,0.8151,0.5633,5752.4,3,2,0.6452,Low,0.8219,0.025,0.25,0.0,-3,0.0,0.9507,1281100.0,4.1193,0.674,Stable,3,1,0,0,0.25,0.0,0,0.0,Excellent,0.83,1,0.7,75.0,0.2813,0.648,0.75,0.2306
APP000056,2025-04-27,Female,55,High School,Married,2,Mortgaged,1,Mumbai,Salaried,Healthcare,353000.0,2,2,Home Loan,2411000.0,300,7.64,726,2,2,129,0,0,3,5,213500.0,26.7,0,2,100600.0,0.052,22000.0,58.2,41.8,0,94.8,32,8.2,0,3,0.605,6.83,0.816,18037.0,0.613,3.42,10.8,1,0.2039815864022663,0.7341,-0.3609,81.96,106750.0,73.3,0.6667,0.6707,0,0,0.0,0.9506,0.6926,6,0.674,0.9697,0.082,1.0,0.8548,0.7479,9196.0,1,0,0.0,Low,0.948,1.0,1.0,0.5,1,0.6,0.9187,2624500.0,7.4348,0.1956,Stable,2,1,0,1,0.4167,0.5,0,0.3,Good,0.71,2,0.755,0.0,0.296,0.3335,2.5,0.2815
APP000057,2025-10-08,Male,34,Bachelor,Single,1,Living with Parents,6,Chennai,Salaried,Education,415000.0,0,0,Credit Card,169000.0,12,39.77,685,3,0,24,1,30,2,5,239600.0,26.7,0,1,98300.0,0.056,17300.0,54.5,45.5,0,89.6,29,8.4,1,0,0.577,0.407,0.82,17298.0,0.5,2.842,2.0,0,0.2081516064257028,0.6157,-0.0002,4.89,79866.67,73.3,0.0,0.6268,1,0,0.5,0.947,0.6656,0,0.948,0.9667,0.084,0.9167,0.9383,0.5002,7871.5,0,1,0.9091,Low,0.9441,0.2,0.0,0.3333,-1,0.4,0.4136,408600.0,0.9846,0.3568,Stable,2,1,0,1,0.4167,0.3333,0,0.2,Good,0.6417,1,0.6009,33.33,0.32,0.4335,1.6667,0.3197
APP000058,2025-11-09,Male,56,High School,Married,2,Owned,5,Pune,Salaried,Government,316000.0,1,0,Personal Loan,304000.0,12,16.75,741,4,0,53,0,0,3,5,609500.0,56.6,0,0,72000.0,0.52,20900.0,33.8,66.2,1,78.3,27,15.6,1,1,1.929,0.962,0.103,27690.0,1.052,2.734,4.4,1,0.24075,1.4373,-0.8457,11.54,152375.0,43.4,0.0,1.1181,0,0,0.0,0.6579,0.434,3,0.7415,0.9643,0.156,0.9167,0.769,0.7937,13835.8,1,0,0.0,High,0.5223,0.4417,0.0,0.5,1,0.6,0.3328,913500.0,2.8908,0.276,Stable,0,0,0,0,0.4167,0.5,0,0.3,Good,0.735,1,0.6758,0.0,0.166,0.683,1.25,0.2403
APP000059,2025-11-19,Male,35,Other,Single,0,Mortgaged,1,Ahmedabad,Salaried,Manufacturing,342000.0,2,0,Education Loan,1271000.0,84,8.13,649,2,2,58,3,120,1,1,362500.0,94.6,0,0,72400.0,1.271,24700.0,63.2,36.8,1,77.4,29,12.1,1,0,1.06,3.716,0.774,19892.0,0.698,2.54,4.8,0,0.4439608187134503,0.91,-0.5647,44.6,181250.0,5.4,0.0,0.8656,1,1,1.6,0.4403,0.5745,1,0.837,0.9667,0.121,0.9167,0.7419,0.8667,9089.6,2,2,0.6452,Very High,0.1459,0.4833,1.0,0.1667,1,1.0,0.7781,1633500.0,4.7763,1.0213,Stable,3,1,0,0,0.0833,0.1667,0,0.1,Fair,0.5817,2,0.6275,150.0,0.434,0.673,0.5,0.3488
APP000060,2025-05-06,Male,31,Master,Single,0,Rented,0,Bangalore,Salaried,Other,461000.0,1,0,Personal Loan,1350000.0,24,16.56,856,3,3,94,2,60,1,2,584100.0,16.3,3,0,125400.0,0.05,29000.0,55.4,44.6,0,74.2,29,36.3,1,0,1.267,2.928,0.592,66462.0,1.73,3.264,7.8,1,0.5010361532899493,1.9834,-1.4849,35.14,194700.0,83.7,0.0,1.2034,1,0,1.0,0.9524,0.6735,0,0.871,0.9667,0.363,0.9167,0.9091,0.7549,12934.0,1,1,0.4762,Low,0.95,0.7833,1.0,0.1667,0,0.5,0.698,1934100.0,4.1954,0.335,Stable,5,1,1,0,0.1667,0.1667,0,0.1,Excellent,0.9267,3,0.84,66.67,0.3827,0.3815,0.6667,0.2594
APP000061,2025-06-25,Male,28,Bachelor,Married,1,Owned,6,Chennai,Self-Employed,IT/Software,171000.0,10,0,Home Loan,817000.0,360,7.81,725,5,0,176,1,30,2,3,486600.0,66.1,0,0,50300.0,0.059,6500.0,67.0,33.0,0,95.5,31,38.6,2,0,2.846,4.778,0.34,5887.0,0.413,3.53,14.7,0,0.2504166666666667,0.9822,0.1309,57.33,97320.0,33.9,0.0,1.3643,1,0,0.5,0.9443,0.7523,0,0.9775,0.9688,0.386,0.8333,0.9243,0.4561,2145.0,0,1,0.9091,Low,0.9411,1.0,0.0,0.3333,1,0.6667,0.6267,1303600.0,7.6234,0.3577,Stable,1,1,0,0,0.25,0.3333,0,0.2,Good,0.7083,0,0.8142,20.0,0.2333,0.8305,0.6,0.2124
APP000062,2025-05-23,Male,51,Master,Married,1,Rented,17,Hyderabad,Salaried,Banking/Finance,484000.0,12,1,Credit Card,51000.0,12,37.54,692,8,3,61,2,90,5,6,315400.0,60.2,0,0,138600.0,0.246,28600.0,34.2,65.8,0,96.8,23,9.7,2,1,0.652,0.105,0.888,5163.0,0.128,3.436,5.1,0,0.2671652892561983,0.2583,0.1629,1.26,39425.0,39.8,0.0769,0.5656,1,1,1.1,0.8026,0.4802,2,0.884,0.9583,0.097,0.8333,0.8444,0.7091,18818.8,2,1,0.4762,Medium,0.7588,0.5083,0.375,0.8333,4,0.8333,0.1392,366400.0,0.757,0.5138,Deteriorating,2,1,0,0,0.5,0.8333,0,0.5,Good,0.6533,0,0.6283,25.0,0.4087,0.801,0.75,0.4159
APP000063,2025-08-16,Female,27,Master,Divorced,2,Mortgaged,6,Mumbai,Business Owner,Other,1976000.0,7,1,Home Loan,5483000.0,180,7.67,632,1,1,121,0,0,1,2,424300.0,1.3,2,0,135100.0,0.182,125300.0,38.8,61.2,3,97.2,36,14.9,1,0,0.215,2.775,0.631,51359.0,0.312,0.82,10.1,1,0.2369999999999999,0.3548,-0.0729,33.3,424300.0,98.7,0.125,0.3689,0,0,0.0,0.846,0.5254,3,0.836,0.973,0.149,0.9167,0.8632,0.7609,76683.6,1,0,0.0,Low,0.82,1.0,1.0,0.1667,0,0.5,0.9282,5907300.0,2.9895,0.1346,Stable,2,1,1,0,0.1667,0.1667,0,0.1,Fair,0.5533,3,0.6966,0.0,0.3187,0.1065,2.0,0.2704
APP000064,2025-02-11,Male,42,Bachelor,Married,4,Owned,6,Delhi,Salaried,IT/Software,702000.0,10,2,Auto Loan,1037000.0,48,10.74,626,2,2,43,1,30,2,3,84900.0,34.8,0,0,52600.0,0.05,50100.0,60.2,39.8,0,76.3,30,16.5,1,0,0.121,1.477,0.552,26671.0,0.456,0.899,3.6,0,0.0551666666666666,0.4801,-0.3124,17.73,42450.0,65.2,0.1818,0.3508,1,0,0.5,0.9524,0.7071,0,0.8815,0.9677,0.165,0.9167,0.9133,0.8564,19939.8,0,1,0.9091,Low,0.95,0.3583,1.0,0.3333,1,0.6667,0.9243,1121900.0,1.5981,0.355,Stable,1,1,0,0,0.25,0.3333,0,0.2,Fair,0.5433,0,0.6033,50.0,0.2993,0.374,1.5,0.3087
