applicant_id,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m
APP000320,15900.0,0.169,9800.0,40.0,60.0,1,98.8,31,14.3,0,0
APP000321,500600.0,0.161,107400.0,41.2,58.8,1,90.8,29,34.3,0,0
APP000322,52000.0,0.16,11000.0,62.4,37.6,0,76.4,38,23.0,1,0
APP000323,109400.0,0.117,25600.0,61.9,38.1,0,82.6,26,6.5,0,0
APP000324,143200.0,0.28,20100.0,58.4,41.6,0,79.2,33,24.5,5,0
APP000325,63700.0,0.19,9200.0,41.6,58.4,0,89.3,33,9.4,2,0
APP000326,57700.0,1.881,41100.0,60.8,39.2,0,93.1,40,11.2,0,0
APP000327,77000.0,0.05,19400.0,47.6,52.4,0,83.8,31,9.8,1,0
APP000328,65700.0,0.05,38600.0,55.8,44.2,0,79.2,36,31.8,1,0
APP000329,47400.0,0.158,12200.0,50.9,49.1,0,84.8,24,33.6,1,1
APP000330,48800.0,0.05,37600.0,63.2,36.8,0,86.6,27,37.1,2,0
APP000331,26900.0,0.247,5000.0,64.7,35.3,0,90.1,28,16.9,2,1
APP000332,26700.0,0.466,22700.0,32.3,67.7,0,83.7,23,12.5,2,0
APP000333,31100.0,0.474,18200.0,57.5,42.5,0,71.8,32,14.4,1,1
APP000334,372100.0,0.05,64600.0,59.7,40.3,0,81.1,31,15.2,0,1
APP000335,56900.0,0.05,31200.0,59.3,40.7,1,74.4,35,18.9,0,0
APP000336,119000.0,0.05,22100.0,59.3,40.7,0,76.6,22,6.8,1,0
APP000337,346300.0,0.448,58700.0,67.5,32.5,0,72.1,21,6.1,2,0
APP000338,74200.0,0.247,46400.0,41.4,58.6,0,96.9,35,33.4,2,0
APP000339,23100.0,0.512,20700.0,45.4,54.6,0,94.2,44,18.2,0,0
APP000340,132700.0,0.121,32600.0,51.5,48.5,0,96.7,33,26.9,0,0
APP000341,56500.0,1.316,16900.0,38.2,61.8,0,98.3,27,33.9,0,0
APP000342,42300.0,0.448,17400.0,49.1,50.9,0,86.5,31,32.7,0,3
APP000343,43100.0,0.05,7300.0,35.8,64.2,0,72.4,34,23.2,0,0
APP000344,102200.0,0.817,28400.0,61.4,38.6,5,71.3,30,38.9,1,0
APP000345,60400.0,0.327,33500.0,49.6,50.4,0,73.5,29,14.0,3,3
APP000346,69700.0,0.05,12400.0,68.9,31.1,0,91.8,23,12.9,1,0
APP000347,90500.0,0.084,26000.0,62.6,37.4,3,70.4,30,8.2,1,0
APP000348,213500.0,0.117,64900.0,38.4,61.6,0,87.8,32,27.2,0,0
APP000349,39200.0,1.425,27700.0,31.4,68.6,0,97.0,14,7.8,0,1
APP000350,68800.0,0.441,33900.0,42.5,57.5,0,75.7,23,15.6,1,1
APP000351,21200.0,0.294,4500.0,53.8,46.2,1,73.8,28,31.4,2,0
APP000352,19800.0,0.277,5300.0,62.1,37.9,3,89.6,39,32.2,1,0
APP000353,42100.0,0.305,44200.0,39.9,60.1,0,80.7,41,7.4,1,1
APP000354,99000.0,0.576,18500.0,54.2,45.8,2,99.7,34,9.8,1,1
APP000355,104500.0,0.05,59100.0,39.6,60.4,0,98.0,31,7.1,0,0
APP000356,121200.0,0.079,29400.0,66.7,33.3,1,73.0,24,29.5,0,1
APP000357,25200.0,0.23,14600.0,31.4,68.6,2,96.4,31,7.4,1,0
APP000358,9400.0,0.05,4400.0,32.1,67.9,0,85.8,28,23.7,1,0
APP000359,50900.0,0.117,24800.0,33.7,66.3,0,79.8,30,11.1,2,2
APP000360,78300.0,0.351,32800.0,30.9,69.1,0,93.4,27,22.1,0,0
APP000361,47300.0,0.432,11500.0,31.8,68.2,0,91.9,37,15.7,1,0
APP000362,15000.0,0.5,6900.0,46.0,54.0,0,77.4,24,15.9,1,2
APP000363,100500.0,0.05,24400.0,43.1,56.9,0,79.1,18,19.0,1,0
APP000364,133600.0,0.622,22700.0,66.0,34.0,0,87.9,32,38.4,0,3
APP000365,177700.0,0.12,54400.0,61.6,38.4,2,87.0,27,11.1,0,0
APP000366,32500.0,0.534,15500.0,69.0,31.0,0,71.2,29,34.1,2,0
APP000367,152000.0,0.05,46200.0,35.0,65.0,0,88.4,32,19.3,2,0
APP000368,185500.0,0.106,24000.0,33.4,66.6,0,86.4,31,32.1,1,0
APP000369,107600.0,0.127,24700.0,55.4,44.6,0,93.0,32,6.9,0,0
APP000370,170400.0,0.193,37700.0,54.8,45.2,0,79.1,25,36.4,1,1
APP000371,68600.0,0.564,18400.0,41.4,58.6,1,93.0,32,26.3,0,0
APP000372,85400.0,0.11,36500.0,43.7,56.3,0,94.2,40,31.9,0,0
APP000373,175600.0,0.475,57900.0,45.0,55.0,0,80.0,24,23.5,1,3
APP000374,22100.0,0.113,4900.0,50.0,50.0,0,91.2,29,35.2,1,1
APP000375,64400.0,0.314,24500.0,57.0,43.0,1,86.2,27,39.3,0,0
APP000376,75800.0,0.095,17000.0,42.0,58.0,0,92.2,40,16.0,3,2
APP000377,19100.0,0.348,5400.0,37.6,62.4,2,82.3,34,29.6,0,0
APP000378,11400.0,1.384,9700.0,55.0,45.0,0,81.3,22,16.3,1,0
APP000379,43700.0,0.421,22600.0,41.9,58.1,1,89.8,35,29.7,0,1
APP000380,149800.0,0.348,18200.0,30.0,70.0,0,78.6,29,30.9,0,0
APP000381,71400.0,0.487,16200.0,54.1,45.9,0,83.6,30,28.6,2,0
APP000382,88300.0,0.969,73800.0,57.6,42.4,0,72.3,27,13.8,1,0
APP000383,141700.0,0.104,47100.0,62.4,37.6,0,93.8,38,28.1,4,2
APP000384,44500.0,0.335,20000.0,36.6,63.4,0,99.5,34,30.3,2,0
APP000385,119500.0,0.05,35900.0,38.1,61.9,1,79.6,32,19.3,3,0
APP000386,85700.0,0.344,14600.0,56.1,43.9,3,82.0,27,21.3,1,0
APP000387,44900.0,0.13,14200.0,68.5,31.5,2,78.9,26,24.4,0,0
APP000388,43000.0,0.167,25900.0,55.9,44.1,2,84.2,28,21.8,0,0
APP000389,55000.0,0.229,13400.0,50.6,49.4,0,99.5,30,33.5,1,0
APP000390,92300.0,0.05,26200.0,58.3,41.7,0,77.2,29,22.8,1,1
APP000391,137600.0,0.391,32100.0,39.5,60.5,0,74.9,24,25.7,0,0
APP000392,108900.0,0.587,37300.0,54.9,45.1,4,81.9,31,32.2,2,0
APP000393,20300.0,0.802,21000.0,58.7,41.3,0,84.7,26,35.6,0,0
APP000394,31700.0,0.149,31000.0,44.2,55.8,0,93.8,31,30.1,1,0
APP000395,32900.0,0.113,27800.0,40.5,59.5,2,79.0,39,36.5,1,0
APP000396,152100.0,0.108,55100.0,32.7,67.3,0,75.3,30,26.3,2,0
APP000397,136800.0,0.186,28000.0,46.7,53.3,2,71.2,28,38.6,2,0
APP000398,22000.0,0.216,20800.0,44.9,55.1,0,94.3,36,15.8,0,0
APP000399,62700.0,0.082,26300.0,58.5,41.5,0,92.3,30,29.1,1,0
APP000400,120800.0,0.231,24700.0,65.1,34.9,1,73.7,28,32.5,0,0
APP000401,159700.0,0.219,59400.0,68.1,31.9,0,88.1,24,27.2,0,0
APP000402,16600.0,0.281,5600.0,58.4,41.6,1,90.9,29,28.0,0,0
APP000403,138700.0,0.548,25300.0,63.6,36.4,0,99.2,38,33.4,1,0
APP000404,164600.0,0.306,78000.0,43.0,57.0,0,72.4,27,39.9,2,0
APP000405,23600.0,0.275,11800.0,50.2,49.8,1,91.0,34,26.7,1,2
APP000406,186800.0,0.161,38600.0,36.1,63.9,0,77.8,40,26.2,0,0
APP000407,99800.0,0.127,32600.0,66.3,33.7,2,91.4,20,36.0,0,0
APP000408,44900.0,0.366,14300.0,46.9,53.1,0,73.3,36,9.9,0,0
APP000409,93800.0,0.661,13600.0,63.4,36.6,0,81.0,29,7.4,8,0
APP000410,75400.0,0.323,15000.0,51.9,48.1,4,96.4,22,28.8,0,0
APP000411,38300.0,0.082,42900.0,34.9,65.1,0,86.8,27,29.6,2,0
APP000412,26600.0,0.477,8000.0,48.2,51.8,1,77.2,27,18.2,3,0
APP000413,52000.0,0.097,32900.0,56.2,43.8,0,93.9,44,30.9,1,0
APP000414,18900.0,0.408,4000.0,34.7,65.3,0,78.6,27,37.0,0,0
APP000415,43900.0,0.154,20900.0,67.8,32.2,0,99.5,23,20.2,1,0
APP000416,60500.0,0.234,45100.0,37.4,62.6,0,89.6,37,38.1,0,0
APP000417,107100.0,0.103,19200.0,67.9,32.1,1,84.5,29,33.3,0,0
APP000418,57300.0,0.235,24300.0,45.3,54.7,0,91.0,35,30.8,2,0
APP000419,117700.0,0.149,20300.0,61.7,38.3,1,88.9,36,32.2,0,1
APP000420,53300.0,0.246,11900.0,30.4,69.6,0,99.0,27,38.5,0,2
APP000421,93800.0,0.422,26600.0,36.3,63.7,0,84.8,31,20.2,1,0
APP000422,36600.0,0.106,9900.0,53.8,46.2,0,76.9,27,34.4,1,0
APP000423,38200.0,0.446,33200.0,62.0,38.0,1,81.4,18,6.7,1,4
APP000424,102700.0,0.226,66700.0,62.7,37.3,0,80.0,42,38.3,1,0
APP000425,21700.0,0.446,23900.0,61.8,38.2,3,96.6,38,31.0,2,0
APP000426,118300.0,0.513,38100.0,69.7,30.3,0,92.2,32,31.8,1,0
APP000427,66200.0,0.344,24900.0,61.3,38.7,0,91.1,34,20.1,1,0
APP000428,32700.0,0.571,18700.0,42.1,57.9,0,70.2,32,9.9,1,0
APP000429,65700.0,0.504,30000.0,65.9,34.1,0,94.1,28,15.6,2,0
APP000430,28400.0,0.178,7300.0,63.3,36.7,0,95.8,23,13.7,0,0
APP000431,53200.0,0.44,29600.0,43.3,56.7,0,90.4,30,32.8,0,0
APP000432,142600.0,0.23,42800.0,45.6,54.4,0,78.8,26,32.4,0,0
APP000433,64600.0,0.236,13700.0,68.0,32.0,1,99.8,30,32.6,0,1
APP000434,151200.0,0.271,21800.0,52.4,47.6,0,91.8,31,13.0,0,0
APP000435,13700.0,0.388,18400.0,57.7,42.3,1,71.1,33,23.2,3,0
APP000436,41900.0,0.107,25000.0,35.8,64.2,0,79.7,31,34.5,0,2
APP000437,19800.0,0.261,11200.0,59.3,40.7,1,74.7,31,21.0,2,0
APP000438,79500.0,0.594,20100.0,50.9,49.1,0,78.5,34,15.1,0,3
APP000439,161700.0,0.644,32100.0,68.6,31.4,1,84.2,32,6.3,1,1
APP000440,50700.0,0.071,28600.0,33.4,66.6,4,73.4,36,31.1,1,0
APP000441,97800.0,0.05,16400.0,57.2,42.8,0,71.9,30,19.2,0,0
APP000442,51000.0,0.134,14000.0,62.0,38.0,3,80.8,24,37.1,1,0
APP000443,48300.0,0.26,21900.0,68.5,31.5,5,94.6,29,9.0,0,0
APP000444,56100.0,0.382,37300.0,41.7,58.3,0,72.9,27,20.7,0,0
APP000445,113700.0,1.096,36200.0,42.2,57.8,0,71.0,28,32.4,1,0
APP000446,78300.0,0.643,23900.0,34.3,65.7,0,98.6,26,31.2,0,1
APP000447,32800.0,0.379,15500.0,69.7,30.3,0,75.0,32,5.0,0,0
APP000448,149300.0,0.211,45100.0,58.6,41.4,1,97.2,36,8.3,0,0
APP000449,64000.0,0.187,25400.0,53.5,46.5,1,83.4,34,34.8,1,0
APP000450,117100.0,0.05,42600.0,33.7,66.3,1,83.4,32,35.0,2,1
APP000451,85700.0,0.302,58400.0,57.0,43.0,0,70.7,36,37.7,0,0
APP000452,304200.0,0.109,36200.0,55.3,44.7,0,74.6,33,33.9,1,0
APP000453,60400.0,0.17,28900.0,45.9,54.1,2,95.0,32,13.5,0,0
APP000454,156000.0,0.419,48800.0,46.4,53.6,2,78.8,33,30.7,1,1
APP000455,49000.0,0.253,36500.0,34.1,65.9,0,72.9,30,37.6,1,1
APP000456,75600.0,0.618,24200.0,49.8,50.2,0,78.9,29,39.9,2,0
APP000457,61400.0,0.142,89400.0,33.2,66.8,0,82.7,28,33.4,0,0
APP000458,79900.0,0.215,28100.0,63.4,36.6,2,89.1,34,14.1,2,0
APP000459,145700.0,0.414,25200.0,67.6,32.4,1,83.4,33,31.8,0,0
APP000460,149600.0,0.065,21400.0,49.3,50.7,0,72.5,38,5.3,0,0
APP000461,28500.0,0.111,7600.0,36.1,63.9,0,86.9,22,21.5,0,2
APP000462,96100.0,0.505,28000.0,50.2,49.8,0,71.4,28,29.1,2,0
APP000463,24300.0,0.24,22500.0,55.5,44.5,1,74.0,42,11.2,0,1
APP000464,19000.0,0.449,17300.0,57.4,42.6,1,78.8,42,22.0,1,2
APP000465,21800.0,0.056,28100.0,49.7,50.3,2,88.3,39,9.3,2,0
APP000466,87300.0,0.05,29700.0,64.6,35.4,0,92.2,34,39.8,3,0
APP000467,148400.0,0.311,40700.0,52.7,47.3,1,77.7,27,6.1,0,0
APP000468,71100.0,0.255,15700.0,62.7,37.3,0,73.7,30,14.6,0,0
APP000469,47000.0,0.652,8800.0,54.7,45.3,1,74.8,32,33.0,2,0
APP000470,53200.0,0.175,19600.0,44.3,55.7,0,86.6,25,12.2,1,0
APP000471,169500.0,0.207,50500.0,40.0,60.0,0,75.9,37,33.1,2,0
APP000472,128000.0,0.283,19100.0,39.4,60.6,0,76.7,33,22.1,1,0
APP000473,11600.0,0.05,6000.0,64.8,35.2,0,76.1,27,11.7,1,0
APP000474,23500.0,0.989,29100.0,56.2,43.8,1,92.4,27,28.6,0,0
APP000475,50200.0,0.706,17700.0,50.1,49.9,5,74.8,27,32.8,1,0
APP000476,98500.0,0.216,29400.0,40.8,59.2,0,96.2,35,26.6,1,0
APP000477,150500.0,0.194,26900.0,64.4,35.6,0,79.1,27,37.2,0,0
APP000478,169700.0,0.076,21400.0,31.0,69.0,0,87.6,28,26.9,1,0
APP000479,73900.0,0.05,14200.0,30.7,69.3,0,96.2,30,22.3,0,0
APP000480,40400.0,0.232,20500.0,47.7,52.3,0,79.2,28,12.5,0,0
APP000481,294400.0,0.05,80200.0,46.3,53.7,0,75.0,29,35.6,1,1
APP000482,79500.0,1.228,19400.0,59.6,40.4,0,100.0,28,11.6,2,0
APP000483,56900.0,0.057,14000.0,69.2,30.8,0,90.4,29,9.5,0,3
APP000484,82200.0,0.33,22300.0,64.9,35.1,3,94.0,29,17.1,3,0
APP000485,47000.0,0.355,8800.0,36.1,63.9,0,80.8,30,25.3,0,0
APP000486,58400.0,0.355,14000.0,47.7,52.3,0,81.4,24,35.4,0,0
APP000487,91500.0,0.05,14300.0,67.4,32.6,0,97.2,36,12.7,0,0
APP000488,141300.0,0.31,42600.0,52.6,47.4,0,97.2,28,10.7,1,0
APP000489,73600.0,0.214,24900.0,63.8,36.2,0,83.8,27,21.8,1,0
APP000490,178400.0,0.236,62300.0,38.6,61.4,0,95.8,37,38.9,0,1
APP000491,69800.0,0.265,24800.0,50.5,49.5,1,73.4,29,16.8,0,0
APP000492,17200.0,0.576,6200.0,43.1,56.9,0,79.7,27,23.1,0,0
APP000493,54100.0,0.064,21000.0,47.1,52.9,2,73.9,41,7.5,2,0
APP000494,43400.0,0.064,25000.0,63.0,37.0,0,74.6,34,36.8,1,0
APP000495,94200.0,0.135,31900.0,45.6,54.4,0,93.0,23,21.8,1,0
APP000496,133300.0,0.331,27000.0,54.0,46.0,2,88.1,27,15.3,2,0
APP000497,34600.0,0.396,17800.0,32.3,67.7,0,86.9,14,7.2,1,0
APP000498,59700.0,0.165,14000.0,48.9,51.1,0,74.4,30,7.7,0,0
APP000499,142100.0,0.092,29500.0,68.3,31.7,0,87.0,26,10.2,0,0
APP000500,61100.0,0.05,12300.0,33.4,66.6,0,71.9,26,32.8,2,0
APP000501,138400.0,0.405,26300.0,43.8,56.2,1,91.1,37,38.0,1,1
APP000502,82200.0,0.35,32800.0,54.6,45.4,1,94.4,37,8.8,3,1
APP000503,70700.0,0.76,10300.0,41.8,58.2,3,82.7,33,8.3,0,0
APP000504,19200.0,0.377,6600.0,48.3,51.7,0,83.8,25,16.1,0,0
APP000505,129600.0,0.113,40600.0,65.2,34.8,0,96.7,19,24.3,2,2
APP000506,146800.0,0.062,49300.0,56.5,43.5,2,97.5,32,34.8,1,0
APP000507,19600.0,0.412,11300.0,60.0,40.0,0,81.5,41,27.8,1,0
APP000508,6000.0,0.21,7500.0,36.3,63.7,1,82.8,25,33.5,1,0
APP000509,31500.0,0.631,20100.0,31.4,68.6,3,79.1,33,32.6,0,0
APP000510,121100.0,0.198,64600.0,46.2,53.8,0,74.7,37,12.4,0,0
APP000511,27300.0,0.534,20400.0,63.7,36.3,1,88.2,28,26.7,0,1
APP000512,336100.0,0.088,81800.0,36.3,63.7,0,80.4,33,34.5,1,3
APP000513,49800.0,0.55,16100.0,51.3,48.7,0,99.7,26,9.3,2,0
APP000514,9300.0,0.557,4200.0,45.3,54.7,1,95.9,34,31.9,1,0
APP000515,96700.0,0.05,39600.0,31.7,68.3,0,85.4,36,7.5,2,0
APP000516,88800.0,0.05,19400.0,60.3,39.7,0,86.3,32,33.4,2,1
APP000517,60800.0,0.715,26100.0,50.6,49.4,0,96.7,28,11.2,1,1
APP000518,146700.0,0.736,23100.0,33.8,66.2,0,76.5,36,21.7,0,0
APP000519,96500.0,0.067,25100.0,63.4,36.6,0,96.2,33,24.1,0,0
APP000520,64100.0,0.212,16000.0,41.7,58.3,2,74.2,38,30.4,0,2
APP000521,22900.0,0.162,10900.0,61.6,38.4,0,75.2,29,34.0,2,0
APP000522,89000.0,0.05,42400.0,45.2,54.8,2,90.2,34,21.3,0,1
APP000523,34000.0,0.311,7600.0,63.1,36.9,1,86.3,23,14.2,1,0
APP000524,44900.0,0.107,9700.0,60.5,39.5,0,90.6,25,23.1,0,2
APP000525,18900.0,0.363,7600.0,69.4,30.6,3,85.0,33,30.0,1,0
APP000526,154300.0,0.301,28100.0,32.1,67.9,0,82.6,42,24.1,1,0
APP000527,142600.0,0.595,129100.0,51.3,48.7,0,77.4,26,26.1,1,3
APP000528,53300.0,0.178,10200.0,46.7,53.3,0,86.8,40,8.5,3,0
APP000529,127100.0,0.357,26900.0,68.8,31.2,0,98.7,30,30.7,0,0
APP000530,93100.0,0.234,23600.0,47.9,52.1,0,80.6,35,18.4,1,0
APP000531,77000.0,0.05,43300.0,48.7,51.3,0,85.7,22,18.8,0,2
APP000532,35800.0,0.135,24700.0,55.3,44.7,2,92.9,20,18.2,0,0
APP000533,163800.0,0.212,21600.0,59.1,40.9,0,86.4,28,11.9,1,2
APP000534,29700.0,0.05,18500.0,38.4,61.6,1,96.5,28,31.4,1,1
APP000535,62100.0,0.054,25000.0,51.9,48.1,1,80.3,36,38.4,2,0
APP000536,110500.0,0.658,22600.0,38.7,61.3,0,83.6,31,16.6,0,1
APP000537,18600.0,0.05,7300.0,37.4,62.6,0,94.8,24,34.2,1,0
APP000538,75100.0,0.05,21100.0,31.2,68.8,0,94.0,34,39.6,3,0
APP000539,63600.0,0.387,23400.0,45.7,54.3,0,92.4,38,39.5,0,1
APP000540,42000.0,0.05,10100.0,30.7,69.3,1,72.8,30,38.9,2,0
APP000541,41400.0,0.05,10400.0,32.7,67.3,1,87.4,35,13.7,2,0
APP000542,194900.0,0.181,37300.0,45.9,54.1,1,81.1,31,6.0,0,0
APP000543,75500.0,0.518,18300.0,41.0,59.0,0,73.1,28,18.2,1,0
APP000544,46100.0,0.158,27700.0,38.0,62.0,0,95.0,32,8.6,0,0
APP000545,66500.0,0.05,13900.0,36.2,63.8,0,98.0,31,8.8,2,0
APP000546,24400.0,0.05,14600.0,63.4,36.6,0,95.0,29,16.5,1,0
APP000547,26000.0,0.141,17300.0,38.4,61.6,0,97.2,28,39.7,0,0
APP000548,76000.0,0.05,31800.0,68.7,31.3,0,71.8,24,30.6,2,1
APP000549,19900.0,0.592,10600.0,54.0,46.0,0,85.4,26,31.0,0,2
APP000550,84100.0,0.807,29300.0,33.6,66.4,0,88.9,30,17.5,1,0
APP000551,172300.0,0.324,26900.0,31.6,68.4,0,99.5,30,37.9,0,0
APP000552,87000.0,0.441,24900.0,59.5,40.5,1,87.7,32,13.9,0,1
APP000553,162100.0,0.175,38400.0,41.6,58.4,0,97.0,17,5.3,2,1
APP000554,50700.0,0.2,30000.0,67.3,32.7,2,80.6,31,31.9,1,2
APP000555,39700.0,0.798,19700.0,39.0,61.0,0,88.0,37,14.3,1,0
APP000556,92200.0,0.474,17400.0,50.7,49.3,0,82.7,42,9.3,1,0
APP000557,38500.0,0.054,11700.0,33.3,66.7,0,76.0,22,18.2,0,0
APP000558,69100.0,0.216,66800.0,67.4,32.6,0,97.2,23,37.1,1,1
APP000559,28400.0,0.137,18000.0,30.5,69.5,4,77.0,27,29.7,2,0
APP000560,232800.0,0.168,52500.0,48.5,51.5,0,86.1,36,39.7,0,0
APP000561,20400.0,0.389,14700.0,46.4,53.6,0,77.3,24,22.3,0,1
APP000562,74800.0,0.291,26900.0,37.3,62.7,0,94.3,32,7.6,1,0
APP000563,36800.0,1.256,7200.0,44.2,55.8,0,84.2,32,32.4,0,0
APP000564,92300.0,0.093,32300.0,53.9,46.1,1,93.2,36,25.2,0,0
APP000565,55000.0,0.829,15700.0,32.8,67.2,0,85.8,30,7.1,1,4
APP000566,152200.0,0.299,44900.0,63.6,36.4,3,96.6,41,13.9,0,0
APP000567,172600.0,0.153,44800.0,46.7,53.3,0,92.2,36,33.8,0,3
APP000568,149800.0,0.05,22800.0,43.1,56.9,0,77.1,29,8.5,2,1
APP000569,100400.0,0.05,21700.0,41.4,58.6,0,98.8,36,32.1,0,0
APP000570,25200.0,0.082,11000.0,69.5,30.5,0,86.1,32,11.0,0,0
APP000571,267600.0,0.219,49000.0,61.2,38.8,0,85.3,23,5.7,1,3
APP000572,98400.0,0.05,18100.0,38.2,61.8,0,70.3,28,23.5,2,0
APP000573,44900.0,0.079,32400.0,69.2,30.8,4,90.5,22,9.5,2,0
APP000574,101200.0,0.05,25400.0,61.8,38.2,0,84.0,31,34.6,2,0
APP000575,32900.0,0.901,17400.0,59.4,40.6,0,83.4,32,14.6,0,2
APP000576,100800.0,0.121,25700.0,54.7,45.3,0,75.8,32,10.2,2,0
APP000577,120500.0,0.05,32300.0,35.9,64.1,2,98.9,34,10.1,0,0
APP000578,32500.0,0.145,7500.0,42.2,57.8,2,81.4,26,30.8,1,0
APP000579,119500.0,0.166,33500.0,47.2,52.8,1,98.8,29,37.9,1,0
APP000580,135800.0,0.05,61200.0,43.3,56.7,2,86.4,28,37.6,1,0
APP000581,26900.0,0.514,13300.0,55.3,44.7,0,70.1,29,14.5,2,1
APP000582,105100.0,0.108,34900.0,63.1,36.9,0,87.2,30,12.7,0,1
APP000583,190300.0,0.151,34000.0,52.9,47.1,0,78.1,25,21.2,1,0
APP000584,5500.0,0.068,5200.0,34.9,65.1,0,73.8,38,10.8,0,2
APP000585,78800.0,0.053,22400.0,64.5,35.5,0,96.4,31,7.9,3,1
APP000586,107300.0,0.154,41800.0,48.5,51.5,1,96.1,27,20.8,1,0
APP000587,57200.0,0.839,20900.0,58.4,41.6,0,98.7,26,39.0,0,0
APP000588,48100.0,0.12,13800.0,61.8,38.2,0,76.2,41,26.7,0,1
APP000589,19300.0,0.18,8500.0,44.7,55.3,0,90.2,24,32.4,0,0
APP000590,81100.0,0.337,18600.0,47.4,52.6,0,97.6,22,20.6,0,2
APP000591,79500.0,0.68,18100.0,56.3,43.7,0,93.1,43,35.2,1,0
APP000592,49500.0,0.567,23000.0,47.4,52.6,0,97.1,31,31.6,2,0
APP000593,35000.0,0.215,5300.0,56.2,43.8,0,94.6,37,21.2,1,1
APP000594,30700.0,0.981,24200.0,65.9,34.1,0,81.0,32,26.1,1,0
APP000595,190500.0,0.11,58000.0,56.3,43.7,1,80.2,39,13.0,0,0
APP000596,48700.0,0.05,11900.0,52.4,47.6,1,83.6,42,26.0,0,0
APP000597,71800.0,0.05,18800.0,62.2,37.8,0,84.7,27,6.9,1,0
APP000598,93900.0,0.37,29400.0,52.9,47.1,0,98.0,22,38.4,2,0
APP000599,103400.0,0.05,28600.0,43.4,56.6,0,99.6,32,26.2,1,0
APP000600,113800.0,0.624,24800.0,57.1,42.9,0,71.1,33,8.8,0,0
APP000601,48000.0,0.204,11900.0,68.8,31.2,0,75.9,27,30.6,1,0
APP000602,80000.0,0.05,16700.0,32.0,68.0,0,85.8,37,21.1,3,0
APP000603,148300.0,0.983,62900.0,33.9,66.1,4,76.4,29,15.9,2,2
APP000604,64500.0,0.427,37700.0,58.9,41.1,0,82.5,23,12.8,1,0
APP000605,36700.0,0.189,16000.0,42.7,57.3,0,75.3,28,37.2,0,0
APP000606,161800.0,0.05,37600.0,59.1,40.9,1,81.3,41,18.0,1,0
APP000607,80800.0,0.053,28000.0,41.3,58.7,0,74.9,25,17.1,2,1
APP000608,164100.0,0.05,31900.0,51.9,48.1,2,98.5,26,21.2,0,1
APP000609,30100.0,0.05,11300.0,69.4,30.6,0,90.0,32,32.4,0,1
APP000610,93100.0,0.093,15300.0,42.6,57.4,2,72.6,40,14.7,0,0
APP000611,62100.0,0.212,35400.0,48.9,51.1,0,71.9,36,13.0,2,0
APP000612,208600.0,0.05,107200.0,67.9,32.1,0,98.0,29,16.6,1,1
APP000613,42800.0,0.467,40400.0,47.0,53.0,0,90.5,36,7.4,2,0
APP000614,12900.0,0.578,4400.0,44.7,55.3,1,92.9,37,33.5,0,3
APP000615,65100.0,0.05,15800.0,37.0,63.0,3,71.4,24,19.4,2,1
APP000616,181900.0,0.05,46400.0,69.6,30.4,0,98.8,26,28.5,1,0
APP000617,44600.0,0.052,29400.0,52.1,47.9,1,76.7,33,16.8,1,0
APP000618,51200.0,0.778,22000.0,56.5,43.5,0,89.4,33,25.3,3,0
APP000619,70000.0,0.445,30000.0,34.6,65.4,0,82.5,23,8.8,0,0
APP000620,94100.0,0.452,29500.0,33.2,66.8,2,95.6,27,9.1,2,0
APP000621,45900.0,0.06,11600.0,51.7,48.3,0,81.8,32,30.3,1,2
APP000622,96000.0,0.123,23900.0,33.3,66.7,0,95.6,24,30.7,0,0
APP000623,134500.0,0.38,55200.0,53.9,46.1,0,78.8,30,19.5,1,0
APP000624,92100.0,0.05,17300.0,32.9,67.1,1,96.5,27,25.1,2,0
APP000625,17900.0,1.564,9600.0,34.9,65.1,1,94.4,30,30.3,1,0
APP000626,108100.0,0.25,14300.0,60.9,39.1,1,88.6,24,9.7,1,0
APP000627,203200.0,0.06,38000.0,66.6,33.4,0,72.6,31,10.0,3,0
APP000628,131600.0,0.263,68900.0,41.2,58.8,0,90.4,28,26.0,2,0
APP000629,90200.0,0.05,16400.0,44.3,55.7,0,80.0,32,30.0,2,0
APP000630,97300.0,0.632,60900.0,57.8,42.2,0,89.7,26,39.1,0,0
APP000631,11200.0,0.188,3500.0,44.3,55.7,1,75.3,23,16.0,3,0
APP000632,123600.0,0.144,41500.0,51.0,49.0,2,91.5,24,22.5,1,0
APP000633,23700.0,0.05,25600.0,46.5,53.5,0,75.9,26,17.2,3,0
APP000634,95300.0,0.117,10900.0,63.6,36.4,0,83.5,23,9.1,2,0
APP000635,126900.0,0.338,27000.0,38.6,61.4,0,72.7,26,22.6,0,1
APP000636,31200.0,0.174,8800.0,49.2,50.8,0,86.8,24,31.6,0,0
APP000637,18400.0,0.666,4500.0,38.8,61.2,2,82.3,29,15.1,0,0
APP000638,144300.0,0.301,36600.0,54.4,45.6,0,97.5,35,38.8,1,1
APP000639,38400.0,0.185,38000.0,49.9,50.1,1,79.1,32,26.6,0,0
APP000640,112600.0,0.131,25300.0,34.1,65.9,0,91.8,28,39.9,0,0
APP000641,79800.0,0.371,67500.0,57.9,42.1,1,76.5,24,24.8,1,3
