applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,annual_income_standardized,avg_monthly_balance_standardized,avg_monthly_spending_standardized,loan_amount_requested_log,total_outstanding_debt_log,estimated_monthly_emi_log,loan_amount_requested_normalized,total_outstanding_debt_normalized,estimated_monthly_emi_normalized,employment_type_normalized,is_salaried,is_self_employed,is_business_owner,employment_stability_score,loan_purpose_normalized,is_secured_loan,loan_risk_category,loan_risk_score,education_normalized,education_score,marital_status_normalized,is_married,residence_type_normalized,is_home_owner,gender_normalized,is_male
APP000035,2025-06-16,Female,33.0,Bachelor,Single,0.0,Rented,10.0,Hyderabad,Salaried,IT/Software,100000.0,0.0,0.0,Business Loan,342000.0,84.0,14.88,741.0,5.0,0.0,64.0,0.0,0.0,2.0,3.0,114500.0,81.5,0.0,0.0,18000.0,0.05,7000.0,46.2,53.8,0.0,84.0,40.0,13.6,0.0,0.0,1.145,3.42,0.454,6600.0,0.789,2.136,5.3,0,0.12425,-1.3338894553379155,-1.02593582150317,-1.1241184440783778,12.742568940017076,11.648338835562747,8.79497643168877,0.02060892846024532,0.01831150346239345,0.015980498374864573,SALARIED,1,0,0,5,BUSINESS_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,RENTED,0,FEMALE,0
APP000036,2025-04-09,Female,43.0,High School,Single,1.0,Rented,3.0,Delhi,Salaried,Healthcare,646000.0,3.0,0.0,Home Loan,3943000.0,300.0,8.75,604.0,2.0,1.0,33.0,0.0,0.0,3.0,4.0,467300.0,83.4,0.0,1.0,51000.0,0.109,29000.0,66.7,33.3,2.0,73.2,25.0,30.8,0.0,0.0,0.723,6.104,0.378,32400.0,0.602,0.944,2.8,0,0.2163374613003096,0.5092686298283219,-0.5373618185101156,0.11039341751413399,15.187452666473732,13.054728868639149,10.385944565501662,0.2448166365730652,0.07473332373778567,0.08586132177681473,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,RENTED,0,FEMALE,0
APP000037,2025-09-26,Male,21.0,Bachelor,Divorced,3.0,Owned,1.0,Kolkata,Freelancer,Manufacturing,261000.0,1.0,1.0,Personal Loan,287000.0,12.0,14.45,756.0,2.0,0.0,155.0,2.0,60.0,1.0,3.0,555000.0,35.7,0.0,1.0,49000.0,0.468,9000.0,55.3,44.7,0.0,92.4,32.0,35.6,1.0,1.0,2.126,1.1,0.519,25800.0,1.188,2.262,12.9,0,0.2793333333333333,-0.7903941225324865,-0.5669723641460582,-1.0118900930245132,12.567240979056246,13.22672519452875,10.158168529848494,0.01718448415416226,0.08875881590941803,0.06798483206933911,FREELANCER,0,0,0,2,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,DIVORCED,0,OWNED,1,MALE,1
APP000038,2025-04-11,Male,59.0,PhD,Married,0.0,Rented,8.0,Other,Self-Employed,Education,600000.0,4.0,1.0,Home Loan,436000.0,60.0,17.12,568.0,1.0,1.0,21.0,5.0,90.0,1.0,2.0,71500.0,20.2,0.0,0.0,65000.0,0.686,21000.0,30.5,69.5,0.0,88.1,31.0,10.2,0.0,0.0,0.119,0.727,0.327,10900.0,0.217,1.294,1.8,1,0.2923,0.3539842490267707,-0.33008799905851666,-0.3385199867013249,12.985399815906522,11.177466714598282,9.296609807128359,0.02646161509246,0.011434694301843944,0.0276273022751896,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,PHD,5,MARRIED,1,RENTED,0,MALE,1
APP000039,2025-07-31,Female,49.0,High School,Single,2.0,Rented,1.0,Kolkata,Salaried,Manufacturing,279000.0,2.0,0.0,Home Loan,1374000.0,120.0,9.33,666.0,2.0,0.0,12.0,1.0,60.0,3.0,3.0,322400.0,79.9,0.0,0.0,69000.0,0.577,14000.0,50.4,49.6,0.0,94.5,36.0,39.6,0.0,0.0,1.156,4.925,0.787,17700.0,0.759,2.981,1.0,1,0.2312388888888888,-0.7296306691753578,-0.27086690778663125,-0.7313192153898513,14.133237479566205,12.683551391346773,9.781376414141157,0.0848639561671129,0.05156007612467815,0.04604550379198266,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,RENTED,0,FEMALE,0
APP000040,2025-01-17,Male,32.0,Bachelor,Single,0.0,Owned,4.0,Delhi,Salaried,Healthcare,479000.0,6.0,0.0,Education Loan,1490000.0,60.0,10.28,614.0,3.0,3.0,63.0,0.0,0.0,0.0,1.0,433000.0,3.0,0.0,0.0,50000.0,0.168,19000.0,41.3,58.7,0.0,84.6,26.0,16.4,0.0,0.0,0.904,3.111,0.626,31900.0,0.798,1.265,5.2,0,0.1318966597077244,-0.054481187429483345,-0.5521670913280868,-0.4507483377551896,14.214287349062356,12.978495316450783,10.370392636243981,0.0920864205217608,0.06924786898878921,0.08450704225352113,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,OWNED,1,MALE,1
APP000041,2025-02-22,Male,21.0,Bachelor,Married,1.0,Owned,0.0,Ahmedabad,Salaried,IT/Software,337000.0,0.0,0.0,Home Loan,2017000.0,240.0,8.47,628.0,3.0,0.0,232.0,1.0,120.0,1.0,3.0,143600.0,71.2,0.0,0.0,47000.0,0.627,12000.0,63.1,36.9,1.0,77.5,29.0,5.9,2.0,0.0,0.426,5.985,0.592,17500.0,0.622,1.688,19.3,1,0.2736279426310584,-0.5338373194690542,-0.5965829097820009,-0.8435475664437161,14.517122312722046,11.874793899360315,9.770013301136158,0.1248988232364112,0.02296534408034672,0.04550379198266522,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,OWNED,1,MALE,1
APP000042,2025-01-06,Male,37.0,Master,Single,4.0,Owned,6.0,Other,Self-Employed,Education,371000.0,8.0,1.0,Personal Loan,826000.0,24.0,14.27,698.0,2.0,2.0,19.0,0.0,0.0,0.0,1.0,33300.0,62.3,0.0,0.0,25000.0,0.05,18000.0,37.4,62.6,2.0,80.5,23.0,30.0,1.0,0.0,0.09,2.226,0.182,39800.0,1.286,0.815,1.6,0,0.0304999999999999,-0.4190619075722556,-0.9222989117773706,-0.506862513282122,13.624351263156136,10.413342705547674,10.591647316585027,0.05074403835377623,0.005325528954565082,0.10590465872156013,SELF_EMPLOYED,0,1,0,3,PERSONAL_LOAN,0,MEDIUM_RISK,2,MASTER,4,SINGLE,0,OWNED,1,MALE,1
APP000043,2025-10-05,Male,21.0,High School,Married,2.0,Owned,3.0,Pune,Salaried,Education,778000.0,4.0,4.0,Credit Card,323000.0,12.0,35.97,885.0,5.0,1.0,267.0,1.0,60.0,1.0,3.0,204300.0,28.7,2.0,2.0,199000.0,0.09,50000.0,48.8,51.2,1.0,83.9,39.0,27.5,1.0,0.0,0.263,0.415,0.753,32400.0,0.5,3.076,22.2,0,0.2770833333333333,0.954867287780599,1.653818558549644,1.2887911035797135,12.685410698175234,12.227349675556338,10.385944565501662,0.019425938609052985,0.03267283980233172,0.08586132177681473,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP000044,2025-08-06,Female,39.0,PhD,Married,1.0,Owned,2.0,Delhi,Salaried,Government,100000.0,8.0,2.0,Business Loan,834000.0,120.0,13.03,802.0,2.0,2.0,28.0,0.0,0.0,2.0,3.0,366100.0,3.4,0.0,0.0,5000.0,0.353,7000.0,40.1,59.9,4.0,78.9,31.0,18.2,0.0,0.0,3.661,8.34,0.619,12500.0,1.496,0.624,2.3,0,0.1445,-1.3338894553379155,-1.2184043681367975,-1.1241184440783778,13.633989880380932,12.810664530598725,9.433563920090563,0.05124213934375195,0.058548833341329626,0.031960996749729145,SALARIED,1,0,0,5,BUSINESS_LOAN,0,MEDIUM_RISK,2,PHD,5,MARRIED,1,OWNED,1,FEMALE,0
APP000045,2025-01-12,Male,39.0,Bachelor,Married,1.0,Mortgaged,13.0,Mumbai,Business Owner,IT/Software,535000.0,4.0,2.0,Education Loan,1235000.0,60.0,8.87,653.0,3.0,3.0,104.0,4.0,180.0,4.0,6.0,942700.0,25.0,0.0,1.0,46000.0,0.058,21000.0,31.4,68.6,3.0,89.9,30.0,9.6,1.0,3.0,1.762,2.308,0.548,25600.0,0.573,1.027,8.7,1,0.6817500000000001,0.13456066745936152,-0.6113881825999723,-0.3385199867013249,14.026582337760486,13.756504438166537,10.150386692204734,0.0762094514662848,0.15076204641046553,0.06744312026002167,BUSINESS_OWNER,0,0,1,4,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,MORTGAGED,1,MALE,1
APP000046,2025-06-20,Female,35.0,Master,Married,2.0,Owned,3.0,Bangalore,Self-Employed,Manufacturing,657000.0,2.0,2.0,Personal Loan,1840000.0,60.0,15.02,701.0,3.0,2.0,53.0,1.0,30.0,2.0,4.0,285400.0,45.2,0.0,0.0,116000.0,0.679,23000.0,36.6,63.4,0.0,80.9,24.0,22.1,0.0,1.0,0.434,2.801,0.113,43800.0,0.8,2.128,4.4,0,0.0888065449010654,0.5464018513243449,0.4249809146580221,-0.22629163564746016,14.425276673063282,12.561650487872974,10.687411927154141,0.11387833883319845,0.045642821730716945,0.11673889490790898,SELF_EMPLOYED,0,1,0,3,PERSONAL_LOAN,0,MEDIUM_RISK,2,MASTER,4,MARRIED,1,OWNED,1,FEMALE,0
APP000047,2025-05-09,Male,46.0,High School,Single,0.0,Mortgaged,0.0,Chennai,Salaried,Healthcare,220000.0,1.0,1.0,Education Loan,1013000.0,120.0,10.74,814.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1087900.0,10.5,0.0,0.0,22000.0,0.161,14000.0,61.4,38.6,0.0,89.8,31.0,13.2,0.0,0.0,4.945,4.605,0.458,13800.0,0.753,1.211,0.0,0,0.0215,-0.9287997662903908,-0.9667147302312846,-0.7313192153898513,13.828427770397164,13.899760709610884,9.53249633228804,0.06238714899445862,0.17398327176190248,0.03548212351029252,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,SINGLE,0,MORTGAGED,1,MALE,1
APP000048,2025-07-25,Male,43.0,Master,Married,1.0,Owned,16.0,Other,Freelancer,Education,198000.0,13.0,2.0,Home Loan,747000.0,300.0,8.24,708.0,2.0,2.0,226.0,0.0,0.0,2.0,5.0,1396200.0,68.4,0.0,0.0,27000.0,0.217,8000.0,56.8,43.2,0.0,82.5,39.0,37.6,1.0,0.0,7.052,3.773,0.795,5900.0,0.357,1.661,18.8,0,0.068,-1.003066209282437,-0.8926883661414279,-1.0680042685514455,13.523821802802145,14.149265534747949,8.682877107057168,0.04582529107776602,0.2232883941850981,0.014084507042253521,FREELANCER,0,0,0,2,HOME_LOAN,1,LOW_RISK,1,MASTER,4,MARRIED,1,OWNED,1,MALE,1
APP000049,2025-06-23,Male,44.0,Master,Married,3.0,Rented,0.0,Hyderabad,Salaried,Manufacturing,436000.0,3.0,2.0,Auto Loan,444000.0,48.0,10.69,635.0,3.0,1.0,46.0,0.0,0.0,3.0,4.0,819200.0,58.7,0.0,0.0,52000.0,0.249,15000.0,68.4,31.6,0.0,77.8,31.0,35.9,2.0,0.0,1.879,1.018,0.761,11400.0,0.314,1.445,3.8,0,0.10625,-0.19963832600484635,-0.5225565456921442,-0.675205039862919,13.003582093664077,13.61608475396976,9.34145634983372,0.026959716082435713,0.13101121079818964,0.028981581798483206,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,MASTER,4,MARRIED,1,RENTED,0,MALE,1
APP000050,2025-04-04,Male,35.0,Bachelor,Married,1.0,Rented,3.0,Delhi,Salaried,Government,100000.0,3.0,2.0,Home Loan,517000.0,240.0,9.34,759.0,8.0,1.0,26.0,0.0,0.0,2.0,4.0,154400.0,95.9,0.0,0.0,26000.0,0.747,6000.0,54.4,45.6,0.0,95.9,28.0,28.7,1.0,0.0,1.544,5.17,0.674,4800.0,0.572,3.06,2.2,0,0.0676,-1.3338894553379155,-0.9074936389593993,-1.1802326196053103,13.155800087724673,11.947308393235778,8.476579508530941,0.031504887615964136,0.024692542660205666,0.011105092091007582,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,RENTED,0,MALE,1
APP000051,2025-03-07,Female,21.0,Bachelor,Married,2.0,Rented,5.0,Pune,Self-Employed,IT/Software,1042000.0,4.0,4.0,Home Loan,7092000.0,120.0,9.2,666.0,5.0,3.0,62.0,2.0,120.0,4.0,6.0,8600.0,83.4,0.0,0.0,185000.0,0.314,35000.0,68.6,31.4,0.0,82.5,22.0,13.8,1.0,1.0,0.008,6.806,0.112,90600.0,1.043,2.131,5.2,1,0.2151666666666667,1.8460646036851533,1.4465447390980453,0.44707847067572815,15.774478087180174,9.059633754551479,11.41422052949775,0.44088163875225705,0.001375361832109901,0.24349945828819064,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,RENTED,0,FEMALE,0
APP000052,2025-03-26,Female,44.0,Bachelor,Married,1.0,Mortgaged,11.0,Mumbai,Salaried,IT/Software,427000.0,4.0,1.0,Education Loan,1834000.0,180.0,8.93,654.0,1.0,1.0,51.0,1.0,30.0,2.0,6.0,823000.0,8.7,2.0,0.0,72000.0,0.317,26000.0,53.1,46.9,0.0,91.5,33.0,24.9,3.0,1.0,1.927,4.295,0.12,18500.0,0.521,2.032,4.2,0,0.3981666666666666,-0.23002005268341072,-0.2264510893327172,-0.05794910906666308,14.42201047705467,13.620712694725297,9.825580063659602,0.11350476309071665,0.1316189288170289,0.048212351029252434,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,MORTGAGED,1,FEMALE,0
APP000053,2025-06-11,Female,32.0,High School,Single,1.0,Owned,5.0,Delhi,Self-Employed,Banking/Finance,643000.0,5.0,0.0,Business Loan,2445000.0,36.0,14.9,741.0,4.0,0.0,25.0,0.0,0.0,4.0,5.0,97500.0,18.6,0.0,0.0,33000.0,0.983,23000.0,61.3,38.7,0.0,80.4,31.0,26.7,1.0,0.0,0.152,3.802,0.136,84600.0,1.58,0.61,2.1,0,0.1039,0.4991413876021337,-0.8038567292335997,-0.22629163564746016,14.70955608988898,11.487617913343598,11.345701365855424,0.15154722620011207,0.015592764957059925,0.22724810400866735,SELF_EMPLOYED,0,1,0,3,BUSINESS_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,SINGLE,0,OWNED,1,FEMALE,0
APP000054,2025-05-06,Female,21.0,Master,Married,1.0,Rented,8.0,Kolkata,Salaried,Manufacturing,396000.0,0.0,0.0,Business Loan,1985000.0,48.0,11.81,756.0,6.0,1.0,17.0,3.0,90.0,1.0,2.0,252200.0,45.8,0.0,0.0,40000.0,0.831,28000.0,60.5,39.5,0.0,72.4,30.0,6.6,0.0,0.0,0.637,5.013,0.15,52100.0,1.578,1.203,1.4,0,0.2862368686868687,-0.33466822235402127,-0.7002198195078003,0.05427924198720163,14.50112997588164,12.437981667612153,10.860939421415225,0.12290641927650833,0.040333285355595,0.13921993499458285,SALARIED,1,0,0,5,BUSINESS_LOAN,0,MEDIUM_RISK,2,MASTER,4,MARRIED,1,RENTED,0,FEMALE,0
APP000055,2025-12-29,Male,48.0,High School,Married,0.0,Mortgaged,7.0,Delhi,Salaried,Education,311000.0,10.0,4.0,Home Loan,1218000.0,120.0,9.47,798.0,4.0,1.0,3.0,3.0,60.0,0.0,3.0,63100.0,49.6,0.0,0.0,31000.0,0.18,15000.0,60.6,39.4,1.0,90.4,25.0,27.6,4.0,0.0,0.203,3.916,0.626,15700.0,0.607,1.181,0.2,0,0.2188333333333333,-0.6216067520960179,-0.8334672748695425,-0.675205039862919,14.012721548269704,11.052491896264268,9.661479683575521,0.0751509868625864,0.01009131762862032,0.04062838569880823,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,MARRIED,1,MORTGAGED,1,MALE,1
APP000056,2025-04-27,Female,55.0,High School,Married,2.0,Mortgaged,1.0,Mumbai,Salaried,Healthcare,353000.0,2.0,2.0,Home Loan,2411000.0,300.0,7.64,726.0,2.0,2.0,129.0,0.0,0.0,3.0,5.0,213500.0,26.7,0.0,2.0,101000.0,0.052,22000.0,58.2,41.8,0.0,94.8,32.0,8.2,0.0,3.0,0.605,6.83,0.816,18000.0,0.613,3.42,10.8,1,0.2039815864022663,-0.47982536092938427,0.2029018223884519,-0.2824058111743925,14.695552571928879,12.271396795480596,9.798182590890704,0.1494302969927153,0.03414415711110045,0.04685807150595883,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,MARRIED,1,MORTGAGED,1,FEMALE,0
APP000057,2025-10-08,Male,34.0,Bachelor,Single,1.0,Living with Parents,6.0,Chennai,Salaried,Education,415000.0,0.0,0.0,Credit Card,169000.0,12.0,39.77,699.0,3.0,0.0,24.0,1.0,30.0,2.0,5.0,239600.0,26.7,0.0,1.0,98000.0,0.056,17000.0,54.5,45.5,0.0,89.6,29.0,8.4,1.0,0.0,0.577,0.407,0.82,17300.0,0.5,2.842,2.0,0,0.2081516064257028,-0.27052902158816317,0.15848600393453785,-0.5629766888090543,12.037659911047468,12.386730318837426,9.758519582283522,0.009837494552020423,0.03831822034575957,0.044962080173347775,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,BACHELOR,3,SINGLE,0,WITH_PARENTS,0,MALE,1
APP000058,2025-11-09,Male,56.0,High School,Married,2.0,Owned,5.0,Pune,Salaried,Government,316000.0,1.0,0.0,Personal Loan,304000.0,12.0,16.75,741.0,4.0,0.0,53.0,0.0,0.0,3.0,5.0,609500.0,56.6,0.0,0.0,72000.0,0.52,21000.0,33.8,66.2,1.0,78.3,27.0,15.6,1.0,1.0,1.929,0.962,0.103,27700.0,1.052,2.734,4.4,1,0.24075,-0.6047280150523711,-0.2264510893327172,-0.3385199867013249,12.624786269856633,13.320395868591207,10.229223792606835,0.018242948757860658,0.09747477170592846,0.07313109425785481,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP000059,2025-11-19,Male,35.0,Other,Single,0.0,Mortgaged,1.0,Ahmedabad,Salaried,Manufacturing,342000.0,2.0,0.0,Education Loan,1271000.0,84.0,8.13,649.0,2.0,2.0,58.0,3.0,120.0,1.0,1.0,362500.0,94.6,0.0,0.0,72000.0,1.271,25000.0,63.2,36.8,1.0,77.4,29.0,12.1,1.0,0.0,1.06,3.716,0.774,19900.0,0.698,2.54,4.8,0,0.4439608187134503,-0.5169585824254074,-0.2264510893327172,-0.11406328459359545,14.055315336953344,12.80078251189375,9.898525260706313,0.07845090592117553,0.05797310048137664,0.05200433369447454,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,OTHER,1,SINGLE,0,MORTGAGED,1,MALE,1
APP000060,2025-05-06,Male,31.0,Master,Single,0.0,Rented,0.0,Bangalore,Salaried,Other,461000.0,1.0,0.0,Personal Loan,1350000.0,24.0,16.56,856.0,3.0,3.0,94.0,2.0,60.0,1.0,2.0,584100.0,16.3,3.0,0.0,125000.0,0.05,29000.0,55.4,44.6,0.0,74.2,29.0,36.3,1.0,0.0,1.267,2.928,0.592,66500.0,1.73,3.264,7.8,1,0.5010361532899493,-0.11524464078661205,0.5582283700197642,0.11039341751413399,14.115615891155079,13.277829192062546,11.104972264124868,0.08336965319718574,0.0934126565273713,0.17822318526543876,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,MASTER,4,SINGLE,0,RENTED,0,MALE,1
APP000061,2025-06-25,Male,28.0,Bachelor,Married,1.0,Owned,6.0,Chennai,Self-Employed,IT/Software,171000.0,10.0,0.0,Home Loan,817000.0,360.0,7.81,725.0,5.0,0.0,176.0,1.0,30.0,2.0,3.0,486600.0,66.1,0.0,0.0,50000.0,0.059,6000.0,67.0,33.0,0.0,95.5,31.0,38.6,2.0,0.0,2.846,4.778,0.34,5900.0,0.413,3.53,14.7,0,0.2504166666666667,-1.09421138931813,-0.5521670913280868,-1.1802326196053103,13.613395597831598,13.095199764405486,8.682877107057168,0.05018367474005355,0.07781989157031138,0.014084507042253521,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,OWNED,1,MALE,1
APP000062,2025-05-23,Male,51.0,Master,Married,1.0,Rented,17.0,Hyderabad,Salaried,Banking/Finance,484000.0,12.0,1.0,Credit Card,51000.0,12.0,37.54,692.0,8.0,3.0,61.0,2.0,90.0,5.0,6.0,315400.0,60.2,0.0,0.0,139000.0,0.246,29000.0,34.2,65.8,0.0,96.8,23.0,9.7,2.0,1.0,0.652,0.105,0.888,5200.0,0.128,3.436,5.1,0,0.2671652892561983,-0.03760245038583648,0.7655021894713632,0.11039341751413399,10.839600519357369,12.661600124083094,8.556606193773073,0.0024905049498785883,0.050440595563658465,0.012188515709642469,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,MASTER,4,MARRIED,1,RENTED,0,MALE,1
APP000063,2025-08-16,Female,27.0,Master,Divorced,2.0,Mortgaged,6.0,Mumbai,Business Owner,Other,1976000.0,7.0,1.0,Home Loan,5483000.0,180.0,7.67,632.0,1.0,1.0,121.0,0.0,0.0,1.0,2.0,346200.0,1.3,2.0,0.0,135000.0,0.182,125000.0,38.8,61.2,3.0,97.2,36.0,14.9,1.0,0.0,0.215,2.775,0.631,51400.0,0.312,0.82,10.1,1,0.2369999999999999,4.999012683438387,0.7062810981994777,5.497354268099641,15.517163136768076,12.754774810223829,10.847412906506923,0.3407010771433909,0.05536631003214509,0.13732394366197181,BUSINESS_OWNER,0,0,1,4,HOME_LOAN,1,LOW_RISK,1,MASTER,4,DIVORCED,0,MORTGAGED,1,FEMALE,0
APP000064,2025-02-11,Male,42.0,Bachelor,Married,4.0,Owned,6.0,Delhi,Salaried,IT/Software,702000.0,10.0,2.0,Auto Loan,1037000.0,48.0,10.74,626.0,2.0,2.0,43.0,1.0,30.0,2.0,3.0,346200.0,34.8,0.0,0.0,53000.0,0.05,50000.0,60.2,39.8,0.0,76.3,30.0,16.5,1.0,0.0,0.121,1.477,0.552,26700.0,0.456,0.899,3.6,0,0.0551666666666666,0.6983104847171667,-0.5077512728741729,1.2887911035797135,13.851843451531353,12.754774810223829,10.192456296870509,0.06388145196438579,0.05536631003214509,0.07042253521126761,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,OWNED,1,MALE,1
APP000065,2025-09-03,Male,29.0,Master,Married,2.0,Mortgaged,0.0,Bangalore,Salaried,Real Estate,444000.0,0.0,0.0,Personal Loan,1284000.0,12.0,15.48,679.0,2.0,2.0,2.0,0.0,0.0,3.0,6.0,796000.0,80.3,0.0,0.0,50000.0,0.389,21000.0,52.7,47.3,0.0,74.0,37.0,14.4,3.0,0.0,1.793,2.892,0.487,116200.0,3.14,1.349,0.2,0,0.21525,-0.17263234673501138,-0.5521670913280868,-0.3385199867013249,14.06549154204794,13.587355721107137,11.663076729214897,0.07926032002988607,0.12730093236738155,0.31283856988082337,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,MASTER,4,MARRIED,1,MORTGAGED,1,MALE,1
APP000066,2025-04-17,Male,30.0,High School,Married,1.0,Owned,1.0,Delhi,Salaried,Other,213000.0,0.0,0.0,Credit Card,56000.0,12.0,39.91,622.0,3.0,3.0,84.0,3.0,90.0,3.0,5.0,115900.0,42.1,0.0,0.0,18000.0,0.49,15000.0,41.3,58.7,0.0,88.2,29.0,30.4,1.0,0.0,0.544,0.263,0.258,5700.0,0.323,0.992,7.0,1,0.3139131455399061,-0.9524299981514964,-1.02593582150317,-0.675205039862919,10.933124826700707,11.660491657418318,8.648396877031582,0.0028018180686134116,0.018535399574597388,0.013542795232936077,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP000067,2025-03-03,Male,45.0,Bachelor,Married,1.0,Mortgaged,4.0,Chennai,Salaried,Retail,607000.0,9.0,0.0,Business Loan,2803000.0,120.0,12.3,721.0,4.0,1.0,42.0,3.0,180.0,2.0,4.0,837300.0,79.9,0.0,0.0,33000.0,0.172,44000.0,50.5,49.5,0.0,86.5,39.0,14.2,1.0,0.0,1.379,4.618,0.79,40700.0,0.805,0.644,3.5,1,0.41475,0.37761448088787636,-0.8038567292335997,0.9521060504181194,14.846201186907475,13.637938902506871,10.614007941153417,0.17383724550152543,0.13390586767739768,0.10834236186348861,SALARIED,1,0,0,5,BUSINESS_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,MORTGAGED,1,MALE,1
APP000068,2025-06-11,Female,31.0,Bachelor,Single,2.0,Rented,0.0,Pune,Business Owner,IT/Software,705000.0,3.0,3.0,Personal Loan,1728000.0,48.0,17.19,554.0,3.0,1.0,30.0,1.0,90.0,4.0,6.0,346200.0,12.8,0.0,0.0,121000.0,0.348,31000.0,42.2,57.8,0.0,73.4,29.0,15.7,0.0,0.0,0.374,2.451,0.341,50000.0,0.852,2.058,2.5,0,0.1139468085106382,0.7084377269433548,0.49900727874787887,0.2226217685679987,14.362475807049675,12.754774810223829,10.819798284210286,0.1069049249735384,0.05536631003214509,0.13353196099674972,BUSINESS_OWNER,0,0,1,4,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,RENTED,0,FEMALE,0
APP000069,2025-01-20,Male,30.0,Master,Single,1.0,Owned,5.0,Hyderabad,Salaried,Manufacturing,613000.0,16.0,4.0,Personal Loan,1715000.0,48.0,15.9,699.0,3.0,0.0,14.0,1.0,60.0,2.0,6.0,147200.0,86.3,1.0,0.0,36000.0,0.282,34000.0,51.6,48.4,0.0,97.4,29.0,24.4,0.0,0.0,0.24,2.798,0.105,48500.0,0.95,0.703,1.2,0,0.1348333333333333,0.39786896534025257,-0.7594409107796858,0.39096429514879577,14.354924221672386,11.899554278732099,10.789339695269716,0.10609551086482785,0.0235410769402997,0.1294691224268689,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,MASTER,4,SINGLE,0,OWNED,1,MALE,1
